event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,mode,n_game,subject,filename,n_star
start_game,2541,0,0,0,-,0,0,0,im,1,01TG,im_log_game_1,-1
select_star,3049,948,538,418388270,-,0,0,508,im,1,01TG,im_log_game_1,9
activate_star,4553,948,538,418389862,-,0,0,2012,im,1,01TG,im_log_game_1,9
skipped_blast_step,5558,948,538,418390807,-,0,0,3017,im,1,01TG,im_log_game_1,9
blast_step_2,5558,948,538,418390807,failure,-15,-15,3017,im,1,01TG,im_log_game_1,9
blast_step_3,6558,948,538,418391824,success,30,15,4017,im,1,01TG,im_log_game_1,9
blast_step_4,7558,948,538,418392862,success,45,60,5017,im,1,01TG,im_log_game_1,9
blast_step_5,8559,948,538,418393796,success,55,115,6018,im,1,01TG,im_log_game_1,9
blast_step_6,9559,948,538,418394825,success,80,195,7018,im,1,01TG,im_log_game_1,9
blast_step_7,10561,948,538,418395857,success,65,260,8020,im,1,01TG,im_log_game_1,9
blast_step_8,11564,948,538,418396793,failure,-36,224,9023,im,1,01TG,im_log_game_1,9
overkill_step,12564,948,538,418397825,no_overkill,0,224,10023,im,1,01TG,im_log_game_1,9
star_blasted,14564,948,538,418399792,-,0,224,12023,im,1,01TG,im_log_game_1,9
change_score,14865,948,538,418400179,-,224,224,12324,im,1,01TG,im_log_game_1,9
select_star,15639,1254,523,418400932,-,0,224,13098,im,1,01TG,im_log_game_1,16
activate_star,17142,1254,523,418402331,-,0,224,14601,im,1,01TG,im_log_game_1,16
blast_step_1,18152,1254,523,418403457,failure,-6,218,15611,im,1,01TG,im_log_game_1,16
blast_step_2,19153,1254,523,418404388,failure,-12,206,16612,im,1,01TG,im_log_game_1,16
blast_step_3,20155,1254,523,418405338,success,20,226,17614,im,1,01TG,im_log_game_1,16
blast_step_4,21158,1254,523,418406450,success,45,271,18617,im,1,01TG,im_log_game_1,16
blast_step_5,22158,1254,523,418407400,failure,-30,241,19617,im,1,01TG,im_log_game_1,16
blast_step_6,23158,1254,523,418408422,success,40,281,20617,im,1,01TG,im_log_game_1,16
blast_step_7,24158,1254,523,418409372,success,70,351,21617,im,1,01TG,im_log_game_1,16
blast_step_8,25159,1254,523,418410391,success,65,416,22618,im,1,01TG,im_log_game_1,16
overkill_step,26159,1254,523,418411421,no_overkill,0,416,23618,im,1,01TG,im_log_game_1,16
star_blasted,28160,1254,523,418413481,-,0,416,25619,im,1,01TG,im_log_game_1,16
change_score,28464,1254,523,418413776,-,192,416,25923,im,1,01TG,im_log_game_1,16
select_star,28972,576,880,418414230,-,0,416,26431,im,1,01TG,im_log_game_1,1
activate_star,30471,576,880,418415734,-,0,416,27930,im,1,01TG,im_log_game_1,1
skipped_blast_step,31481,576,880,418416762,-,0,416,28940,im,1,01TG,im_log_game_1,1
blast_step_2,31481,576,880,418416762,failure,-18,398,28940,im,1,01TG,im_log_game_1,1
blast_step_3,32483,576,880,418417701,success,20,418,29942,im,1,01TG,im_log_game_1,1
blast_step_4,33484,576,880,418418751,success,30,448,30943,im,1,01TG,im_log_game_1,1
blast_step_5,34488,576,880,418419782,success,45,493,31947,im,1,01TG,im_log_game_1,1
blast_step_6,35494,576,880,418420723,success,80,573,32953,im,1,01TG,im_log_game_1,1
blast_step_7,36499,576,880,418421753,success,55,628,33958,im,1,01TG,im_log_game_1,1
blast_step_8,37504,576,880,418422782,failure,-39,589,34963,im,1,01TG,im_log_game_1,1
overkill_step,38508,576,880,418423719,no_overkill,0,589,35967,im,1,01TG,im_log_game_1,1
star_blasted,40508,576,880,418425777,-,0,589,37967,im,1,01TG,im_log_game_1,1
change_score,40808,576,880,418426062,-,173,589,38267,im,1,01TG,im_log_game_1,1
select_star,41313,1057,710,418426622,-,0,589,38772,im,1,01TG,im_log_game_1,11
activate_star,42811,1057,710,418428126,-,0,589,40270,im,1,01TG,im_log_game_1,11
skipped_blast_step,43819,1057,710,418429057,-,0,589,41278,im,1,01TG,im_log_game_1,11
blast_step_2,43819,1057,710,418429057,failure,-18,571,41278,im,1,01TG,im_log_game_1,11
blast_step_3,44824,1057,710,418430020,success,30,601,42283,im,1,01TG,im_log_game_1,11
blast_step_4,45825,1057,710,418431139,success,30,631,43284,im,1,01TG,im_log_game_1,11
blast_step_5,46825,1057,710,418432081,success,45,676,44284,im,1,01TG,im_log_game_1,11
blast_step_6,47827,1057,710,418433111,success,30,706,45286,im,1,01TG,im_log_game_1,11
blast_step_7,48831,1057,710,418434137,success,45,751,46290,im,1,01TG,im_log_game_1,11
blast_step_8,49835,1057,710,418435076,success,50,801,47294,im,1,01TG,im_log_game_1,11
overkill_step,50837,1057,710,418436108,overkill,-15,786,48296,im,1,01TG,im_log_game_1,11
overkill_step,51839,1057,710,418437141,no_overkill,0,786,49298,im,1,01TG,im_log_game_1,11
star_blasted,53839,1057,710,418439125,-,0,786,51298,im,1,01TG,im_log_game_1,11
change_score,54140,1057,710,418439311,-,197,786,51599,im,1,01TG,im_log_game_1,11
select_star,54881,729,734,418440162,-,0,786,52340,im,1,01TG,im_log_game_1,4
activate_star,56385,729,734,418441671,-,0,786,53844,im,1,01TG,im_log_game_1,4
skipped_blast_step,57391,729,734,418442701,-,0,786,54850,im,1,01TG,im_log_game_1,4
blast_step_2,57391,729,734,418442701,failure,-12,774,54850,im,1,01TG,im_log_game_1,4
blast_step_3,58391,729,734,418443672,failure,-15,759,55850,im,1,01TG,im_log_game_1,4
blast_step_4,59391,729,734,418444643,success,25,784,56850,im,1,01TG,im_log_game_1,4
blast_step_5,60396,729,734,418445676,success,55,839,57855,im,1,01TG,im_log_game_1,4
blast_step_6,61398,729,734,418446699,success,40,879,58857,im,1,01TG,im_log_game_1,4
blast_step_7,62402,729,734,418447641,success,55,934,59861,im,1,01TG,im_log_game_1,4
blast_step_8,63403,729,734,418448680,success,90,1024,60862,im,1,01TG,im_log_game_1,4
overkill_step,64405,729,734,418449702,no_overkill,0,1024,61864,im,1,01TG,im_log_game_1,4
star_blasted,66406,729,734,418451697,-,0,1024,63865,im,1,01TG,im_log_game_1,4
change_score,66707,729,734,418451973,-,238,1024,64166,im,1,01TG,im_log_game_1,4
select_star,67214,1338,871,418452450,-,0,1024,64673,im,1,01TG,im_log_game_1,17
unselect_star,67818,1338,871,418453111,-,0,1024,65277,im,1,01TG,im_log_game_1,17
select_star,69200,1338,871,418454328,-,0,1024,66659,im,1,01TG,im_log_game_1,17
unselect_star,70020,1338,871,418455281,-,0,1024,67479,im,1,01TG,im_log_game_1,17
select_star,71120,876,270,418456421,-,0,1024,68579,im,1,01TG,im_log_game_1,7
activate_star,72620,876,270,418457940,-,0,1024,70079,im,1,01TG,im_log_game_1,7
skipped_blast_step,73623,876,270,418458874,-,0,1024,71082,im,1,01TG,im_log_game_1,7
blast_step_2,73623,876,270,418458874,failure,-9,1015,71082,im,1,01TG,im_log_game_1,7
blast_step_3,74623,876,270,418459909,failure,-18,997,72082,im,1,01TG,im_log_game_1,7
blast_step_4,75628,876,270,418460883,success,45,1042,73087,im,1,01TG,im_log_game_1,7
blast_step_5,76630,876,270,418461918,success,55,1097,74089,im,1,01TG,im_log_game_1,7
blast_step_6,77632,876,270,418462951,success,80,1177,75091,im,1,01TG,im_log_game_1,7
blast_step_7,78633,876,270,418463928,success,65,1242,76092,im,1,01TG,im_log_game_1,7
blast_step_8,79633,876,270,418464887,success,65,1307,77092,im,1,01TG,im_log_game_1,7
overkill_step,80636,876,270,418465928,no_overkill,0,1307,78095,im,1,01TG,im_log_game_1,7
star_blasted,82636,876,270,418467822,-,0,1307,80095,im,1,01TG,im_log_game_1,7
change_score,82940,876,270,418468192,-,283,1307,80399,im,1,01TG,im_log_game_1,7
select_star,83476,636,240,418468759,-,0,1307,80935,im,1,01TG,im_log_game_1,2
activate_star,84978,636,240,418470264,-,0,1307,82437,im,1,01TG,im_log_game_1,2
blast_step_1,85988,636,240,418471220,failure,-3,1304,83447,im,1,01TG,im_log_game_1,2
blast_step_2,86991,636,240,418472263,success,5,1309,84450,im,1,01TG,im_log_game_1,2
blast_step_3,87991,636,240,418473212,success,25,1334,85450,im,1,01TG,im_log_game_1,2
blast_step_4,88995,636,240,418474243,success,45,1379,86454,im,1,01TG,im_log_game_1,2
blast_step_5,89998,636,240,418475264,success,25,1404,87457,im,1,01TG,im_log_game_1,2
blast_step_6,91001,636,240,418476312,success,45,1449,88460,im,1,01TG,im_log_game_1,2
blast_step_7,92001,636,240,418477262,success,60,1509,89460,im,1,01TG,im_log_game_1,2
blast_step_8,93006,636,240,418478207,success,45,1554,90465,im,1,01TG,im_log_game_1,2
overkill_step,94007,636,240,418479238,no_overkill,0,1554,91466,im,1,01TG,im_log_game_1,2
star_blasted,96011,636,240,418481316,-,0,1554,93470,im,1,01TG,im_log_game_1,2
change_score,96314,636,240,418481590,-,247,1554,93773,im,1,01TG,im_log_game_1,2
select_star,96820,1083,920,418482061,-,0,1554,94279,im,1,01TG,im_log_game_1,12
activate_star,98319,1083,920,418483581,-,0,1554,95778,im,1,01TG,im_log_game_1,12
blast_step_1,99329,1083,920,418484624,failure,-3,1551,96788,im,1,01TG,im_log_game_1,12
blast_step_2,100332,1083,920,418485501,success,25,1576,97791,im,1,01TG,im_log_game_1,12
blast_step_3,101337,1083,920,418486621,success,25,1601,98796,im,1,01TG,im_log_game_1,12
blast_step_4,102340,1083,920,418487582,success,30,1631,99799,im,1,01TG,im_log_game_1,12
blast_step_5,103343,1083,920,418488621,success,60,1691,100802,im,1,01TG,im_log_game_1,12
blast_step_6,104343,1083,920,418489660,success,50,1741,101802,im,1,01TG,im_log_game_1,12
blast_step_7,105345,1083,920,418490591,success,55,1796,102804,im,1,01TG,im_log_game_1,12
blast_step_8,106346,1083,920,418491621,success,40,1836,103805,im,1,01TG,im_log_game_1,12
overkill_step,107347,1083,920,418492581,overkill,-15,1821,104806,im,1,01TG,im_log_game_1,12
overkill_step,108347,1083,920,418493620,overkill,-9,1812,105806,im,1,01TG,im_log_game_1,12
overkill_step,109347,1083,920,418494661,no_overkill,0,1812,106806,im,1,01TG,im_log_game_1,12
star_blasted,111348,1083,920,418496622,-,0,1812,108807,im,1,01TG,im_log_game_1,12
change_score,111651,1083,920,418496933,-,258,1812,109110,im,1,01TG,im_log_game_1,12
select_star,112152,1226,253,418497397,-,0,1812,109611,im,1,01TG,im_log_game_1,15
activate_star,113658,1226,253,418498889,-,0,1812,111117,im,1,01TG,im_log_game_1,15
blast_step_1,114666,1226,253,418499919,success,5,1817,112125,im,1,01TG,im_log_game_1,15
blast_step_2,115667,1226,253,418500951,success,15,1832,113126,im,1,01TG,im_log_game_1,15
blast_step_3,116672,1226,253,418501903,success,40,1872,114131,im,1,01TG,im_log_game_1,15
blast_step_4,117674,1226,253,418502941,success,20,1892,115133,im,1,01TG,im_log_game_1,15
blast_step_5,118676,1226,253,418503975,success,35,1927,116135,im,1,01TG,im_log_game_1,15
blast_step_6,119676,1226,253,418504959,success,40,1967,117135,im,1,01TG,im_log_game_1,15
blast_step_7,120678,1226,253,418505903,success,20,1987,118137,im,1,01TG,im_log_game_1,15
blast_step_8,121682,1226,253,418506952,success,60,2047,119141,im,1,01TG,im_log_game_1,15
overkill_step,122682,1226,253,418507910,no_overkill,0,2047,120141,im,1,01TG,im_log_game_1,15
star_blasted,124683,1226,253,418509981,-,0,2047,122142,im,1,01TG,im_log_game_1,15
change_score,124987,1226,253,418510261,-,235,2047,122446,im,1,01TG,im_log_game_1,15
select_star,125683,1338,871,418510927,-,0,2047,123142,im,1,01TG,im_log_game_1,17
activate_star,127180,1338,871,418512471,-,0,2047,124639,im,1,01TG,im_log_game_1,17
skipped_blast_step,128182,1338,871,418513405,-,0,2047,125641,im,1,01TG,im_log_game_1,17
blast_step_2,128182,1338,871,418513405,failure,-15,2032,125641,im,1,01TG,im_log_game_1,17
blast_step_3,129183,1338,871,418514470,success,30,2062,126642,im,1,01TG,im_log_game_1,17
blast_step_4,130183,1338,871,418515497,success,45,2107,127642,im,1,01TG,im_log_game_1,17
blast_step_5,131183,1338,871,418516434,success,65,2172,128642,im,1,01TG,im_log_game_1,17
blast_step_6,132184,1338,871,418517470,success,55,2227,129643,im,1,01TG,im_log_game_1,17
blast_step_7,133187,1338,871,418518421,success,75,2302,130646,im,1,01TG,im_log_game_1,17
blast_step_8,134187,1338,871,418519470,success,40,2342,131646,im,1,01TG,im_log_game_1,17
overkill_step,135187,1338,871,418520421,overkill,-60,2282,132646,im,1,01TG,im_log_game_1,17
overkill_step,136191,1338,871,418521486,overkill,-21,2261,133650,im,1,01TG,im_log_game_1,17
overkill_step,137195,1338,871,418522421,no_overkill,0,2261,134654,im,1,01TG,im_log_game_1,17
star_blasted,139197,1338,871,418524499,-,0,2261,136656,im,1,01TG,im_log_game_1,17
change_score,139498,1338,871,418524781,-,214,2261,136957,im,1,01TG,im_log_game_1,17
end_game,140003,0,0,418525261,-,0,2261,137462,im,1,01TG,im_log_game_1,-1
start_game,3951,0,0,418529298,-,0,0,137462,im,1,01TG,im_log_game_1,-1
select_star,4826,965,607,418530142,-,0,2261,138337,im,1,01TG,im_log_game_1,10
activate_star,6331,965,607,418531670,-,0,2261,139842,im,1,01TG,im_log_game_1,10
start_holiday_home,6331,965,607,418531670,-,0,2261,139842,im,1,01TG,im_log_game_1,10
end_holiday_home,14336,965,607,418539661,-,0,2261,147847,im,1,01TG,im_log_game_1,10
select_star,15267,795,453,418540600,-,0,2261,148778,im,1,01TG,im_log_game_1,5
activate_star,16768,795,453,418542126,-,0,2261,150279,im,1,01TG,im_log_game_1,5
blast_step_1,17780,795,453,418543098,failure,-3,2258,151291,im,1,01TG,im_log_game_1,5
blast_step_2,18784,795,453,418544130,success,35,2293,152295,im,1,01TG,im_log_game_1,5
blast_step_3,19785,795,453,418545061,success,50,2343,153296,im,1,01TG,im_log_game_1,5
blast_step_4,20785,795,453,418546099,success,60,2403,154296,im,1,01TG,im_log_game_1,5
blast_step_5,21789,795,453,418547135,success,70,2473,155300,im,1,01TG,im_log_game_1,5
blast_step_6,22793,795,453,418548090,success,30,2503,156304,im,1,01TG,im_log_game_1,5
blast_step_7,23797,795,453,418549106,success,40,2543,157308,im,1,01TG,im_log_game_1,5
blast_step_8,24800,795,453,418550139,success,35,2578,158311,im,1,01TG,im_log_game_1,5
overkill_step,25800,795,453,418551170,no_overkill,0,2578,159311,im,1,01TG,im_log_game_1,5
star_blasted,27803,795,453,418553172,-,0,2578,161314,im,1,01TG,im_log_game_1,5
change_score,28105,795,453,418553461,-,317,2578,161616,im,1,01TG,im_log_game_1,5
select_star,28613,965,607,418553926,-,0,2578,162124,im,1,01TG,im_log_game_1,10
activate_star,30117,965,607,418555421,-,0,2578,163628,im,1,01TG,im_log_game_1,10
skipped_blast_step,31123,965,607,418556471,-,0,2578,164634,im,1,01TG,im_log_game_1,10
blast_step_2,31123,965,607,418556471,failure,-21,2557,164634,im,1,01TG,im_log_game_1,10
blast_step_3,32127,965,607,418557417,success,40,2597,165638,im,1,01TG,im_log_game_1,10
blast_step_4,33127,965,607,418558461,success,50,2647,166638,im,1,01TG,im_log_game_1,10
blast_step_5,34129,965,607,418559496,success,50,2697,167640,im,1,01TG,im_log_game_1,10
blast_step_6,35133,965,607,418560434,success,50,2747,168644,im,1,01TG,im_log_game_1,10
blast_step_7,36139,965,607,418561496,success,50,2797,169650,im,1,01TG,im_log_game_1,10
blast_step_8,37142,965,607,418562452,success,45,2842,170653,im,1,01TG,im_log_game_1,10
overkill_step,38142,965,607,418563486,no_overkill,0,2842,171653,im,1,01TG,im_log_game_1,10
star_blasted,40144,965,607,418565501,-,0,2842,173655,im,1,01TG,im_log_game_1,10
change_score,40447,965,607,418565810,-,264,2842,173958,im,1,01TG,im_log_game_1,10
select_star,41070,720,209,418566379,-,0,2842,174581,im,1,01TG,im_log_game_1,3
activate_star,42570,720,209,418567875,-,0,2842,176081,im,1,01TG,im_log_game_1,3
blast_step_1,43573,720,209,418568910,failure,-3,2839,177084,im,1,01TG,im_log_game_1,3
blast_step_2,44576,720,209,418569939,success,25,2864,178087,im,1,01TG,im_log_game_1,3
blast_step_3,45576,720,209,418570894,success,30,2894,179087,im,1,01TG,im_log_game_1,3
blast_step_4,46581,720,209,418571926,success,70,2964,180092,im,1,01TG,im_log_game_1,3
blast_step_5,47583,720,209,418572861,success,35,2999,181094,im,1,01TG,im_log_game_1,3
blast_step_6,48587,720,209,418573905,success,45,3044,182098,im,1,01TG,im_log_game_1,3
blast_step_7,49591,720,209,418574941,success,75,3119,183102,im,1,01TG,im_log_game_1,3
blast_step_8,50595,720,209,418575884,success,50,3169,184106,im,1,01TG,im_log_game_1,3
overkill_step,51600,720,209,418576930,overkill,-57,3112,185111,im,1,01TG,im_log_game_1,3
overkill_step,52600,720,209,418577952,no_overkill,0,3112,186111,im,1,01TG,im_log_game_1,3
star_blasted,54600,720,209,418579936,-,0,3112,188111,im,1,01TG,im_log_game_1,3
change_score,54902,720,209,418580220,-,270,3112,188413,im,1,01TG,im_log_game_1,3
select_star,55829,1119,316,418581165,-,0,3112,189340,im,1,01TG,im_log_game_1,13
activate_star,57330,1119,316,418582670,-,0,3112,190841,im,1,01TG,im_log_game_1,13
skipped_blast_step,58335,1119,316,418583701,-,0,3112,191846,im,1,01TG,im_log_game_1,13
blast_step_2,58335,1119,316,418583701,success,15,3127,191846,im,1,01TG,im_log_game_1,13
blast_step_3,59338,1119,316,418584647,success,55,3182,192849,im,1,01TG,im_log_game_1,13
blast_step_4,60339,1119,316,418585669,success,50,3232,193850,im,1,01TG,im_log_game_1,13
blast_step_5,61340,1119,316,418586620,success,30,3262,194851,im,1,01TG,im_log_game_1,13
blast_step_6,62341,1119,316,418587683,success,40,3302,195852,im,1,01TG,im_log_game_1,13
blast_step_7,63343,1119,316,418588623,success,40,3342,196854,im,1,01TG,im_log_game_1,13
blast_step_8,64346,1119,316,418589674,success,45,3387,197857,im,1,01TG,im_log_game_1,13
overkill_step,65350,1119,316,418590625,overkill,-36,3351,198861,im,1,01TG,im_log_game_1,13
overkill_step,66352,1119,316,418591670,overkill,-21,3330,199863,im,1,01TG,im_log_game_1,13
overkill_step,67354,1119,316,418592701,no_overkill,0,3330,200865,im,1,01TG,im_log_game_1,13
star_blasted,69357,1119,316,418594700,-,0,3330,202868,im,1,01TG,im_log_game_1,13
change_score,69661,1119,316,418594999,-,218,3330,203172,im,1,01TG,im_log_game_1,13
select_star,70166,576,565,418595470,-,0,3330,203677,im,1,01TG,im_log_game_1,0
activate_star,71667,576,565,418596893,-,0,3330,205178,im,1,01TG,im_log_game_1,0
start_holiday_home,71667,576,565,418596893,-,0,3330,205178,im,1,01TG,im_log_game_1,0
end_holiday_home,79670,576,565,418605021,-,0,3330,213181,im,1,01TG,im_log_game_1,0
select_star,80192,1353,640,418605487,-,0,3330,213703,im,1,01TG,im_log_game_1,19
activate_star,81692,1353,640,418607020,-,0,3330,215203,im,1,01TG,im_log_game_1,19
blast_step_1,82703,1353,640,418608059,failure,-12,3318,216214,im,1,01TG,im_log_game_1,19
blast_step_2,83705,1353,640,418609000,success,15,3333,217216,im,1,01TG,im_log_game_1,19
blast_step_3,84705,1353,640,418610031,success,40,3373,218216,im,1,01TG,im_log_game_1,19
blast_step_4,85706,1353,640,418611062,success,40,3413,219217,im,1,01TG,im_log_game_1,19
blast_step_5,86709,1353,640,418612005,failure,-27,3386,220220,im,1,01TG,im_log_game_1,19
blast_step_6,87713,1353,640,418613030,failure,-39,3347,221224,im,1,01TG,im_log_game_1,19
blast_step_7,88717,1353,640,418614060,failure,-27,3320,222228,im,1,01TG,im_log_game_1,19
blast_step_8,89718,1353,640,418615020,failure,-21,3299,223229,im,1,01TG,im_log_game_1,19
overkill_step,90718,1353,640,418616057,no_overkill,0,3299,224229,im,1,01TG,im_log_game_1,19
star_blasted,92719,1353,640,418618056,-,0,3299,226230,im,1,01TG,im_log_game_1,19
change_score,93023,1353,640,418618340,-,-31,3299,226534,im,1,01TG,im_log_game_1,19
select_star,93626,576,565,418618910,-,0,3299,227137,im,1,01TG,im_log_game_1,0
activate_star,95126,576,565,418620412,-,0,3299,228637,im,1,01TG,im_log_game_1,0
blast_step_1,96132,576,565,418621470,failure,-3,3296,229643,im,1,01TG,im_log_game_1,0
blast_step_2,97136,576,565,418622501,success,15,3311,230647,im,1,01TG,im_log_game_1,0
blast_step_3,98139,576,565,418623445,success,25,3336,231650,im,1,01TG,im_log_game_1,0
blast_step_4,99140,576,565,418624469,success,40,3376,232651,im,1,01TG,im_log_game_1,0
blast_step_5,100145,576,565,418625501,success,45,3421,233656,im,1,01TG,im_log_game_1,0
blast_step_6,101145,576,565,418626467,success,70,3491,234656,im,1,01TG,im_log_game_1,0
blast_step_7,102146,576,565,418627499,success,50,3541,235657,im,1,01TG,im_log_game_1,0
blast_step_8,103146,576,565,418628466,success,45,3586,236657,im,1,01TG,im_log_game_1,0
overkill_step,104148,576,565,418629500,overkill,-24,3562,237659,im,1,01TG,im_log_game_1,0
overkill_step,105150,576,565,418630452,no_overkill,0,3562,238661,im,1,01TG,im_log_game_1,0
star_blasted,107151,576,565,418632380,-,0,3562,240662,im,1,01TG,im_log_game_1,0
change_score,107453,576,565,418632747,-,263,3562,240964,im,1,01TG,im_log_game_1,0
select_star,107957,930,155,418633255,-,0,3562,241468,im,1,01TG,im_log_game_1,8
unselect_star,108085,930,155,418633437,-,0,3562,241596,im,1,01TG,im_log_game_1,8
select_star,108708,930,155,418634011,-,0,3562,242219,im,1,01TG,im_log_game_1,8
activate_star,110204,930,155,418635533,-,0,3562,243715,im,1,01TG,im_log_game_1,8
blast_step_1,111211,930,155,418636568,failure,-9,3553,244722,im,1,01TG,im_log_game_1,8
blast_step_2,112212,930,155,418637501,failure,-21,3532,245723,im,1,01TG,im_log_game_1,8
blast_step_3,113217,930,155,418638493,failure,-18,3514,246728,im,1,01TG,im_log_game_1,8
blast_step_4,114217,930,155,418639540,failure,-24,3490,247728,im,1,01TG,im_log_game_1,8
blast_step_5,115218,930,155,418640571,success,40,3530,248729,im,1,01TG,im_log_game_1,8
blast_step_6,116220,930,155,418641589,failure,-27,3503,249731,im,1,01TG,im_log_game_1,8
blast_step_7,117221,930,155,418642541,success,40,3543,250732,im,1,01TG,im_log_game_1,8
blast_step_8,118221,930,155,418643580,success,35,3578,251732,im,1,01TG,im_log_game_1,8
overkill_step,119225,930,155,418644540,overkill,-12,3566,252736,im,1,01TG,im_log_game_1,8
overkill_step,120228,930,155,418645561,no_overkill,0,3566,253739,im,1,01TG,im_log_game_1,8
star_blasted,122232,930,155,418647550,-,0,3566,255743,im,1,01TG,im_log_game_1,8
change_score,122534,930,155,418647837,-,4,3566,256045,im,1,01TG,im_log_game_1,8
select_star,123989,1342,439,418649340,-,0,3566,257500,im,1,01TG,im_log_game_1,18
activate_star,125491,1342,439,418650843,-,0,3566,259002,im,1,01TG,im_log_game_1,18
blast_step_1,126496,1342,439,418651811,failure,-3,3563,260007,im,1,01TG,im_log_game_1,18
blast_step_2,127497,1342,439,418652849,failure,-15,3548,261008,im,1,01TG,im_log_game_1,18
blast_step_3,128497,1342,439,418653802,success,40,3588,262008,im,1,01TG,im_log_game_1,18
blast_step_4,129501,1342,439,418654829,success,20,3608,263012,im,1,01TG,im_log_game_1,18
blast_step_5,130505,1342,439,418655858,success,80,3688,264016,im,1,01TG,im_log_game_1,18
blast_step_6,131505,1342,439,418656813,success,25,3713,265016,im,1,01TG,im_log_game_1,18
blast_step_7,132509,1342,439,418657844,success,60,3773,266020,im,1,01TG,im_log_game_1,18
blast_step_8,133509,1342,439,418658814,success,10,3783,267020,im,1,01TG,im_log_game_1,18
overkill_step,134514,1342,439,418659845,no_overkill,0,3783,268025,im,1,01TG,im_log_game_1,18
star_blasted,136514,1342,439,418661817,-,0,3783,270025,im,1,01TG,im_log_game_1,18
change_score,136818,1342,439,418662187,-,217,3783,270329,im,1,01TG,im_log_game_1,18
select_star,137708,871,821,418663030,-,0,3783,271219,im,1,01TG,im_log_game_1,6
activate_star,139208,871,821,418664545,-,0,3783,272719,im,1,01TG,im_log_game_1,6
skipped_blast_step,140212,871,821,418665497,-,0,3783,273723,im,1,01TG,im_log_game_1,6
blast_step_2,140212,871,821,418665497,success,5,3788,273723,im,1,01TG,im_log_game_1,6
blast_step_3,141212,871,821,418666540,success,15,3803,274723,im,1,01TG,im_log_game_1,6
blast_step_4,142216,871,821,418667560,failure,-27,3776,275727,im,1,01TG,im_log_game_1,6
blast_step_5,143218,871,821,418668497,failure,-15,3761,276729,im,1,01TG,im_log_game_1,6
blast_step_6,144220,871,821,418669536,failure,-30,3731,277731,im,1,01TG,im_log_game_1,6
blast_step_7,145221,871,821,418670561,failure,-33,3698,278732,im,1,01TG,im_log_game_1,6
blast_step_8,146226,871,821,418671592,success,50,3748,279737,im,1,01TG,im_log_game_1,6
overkill_step,147229,871,821,418672544,no_overkill,0,3748,280740,im,1,01TG,im_log_game_1,6
star_blasted,149229,871,821,418674549,-,0,3748,282740,im,1,01TG,im_log_game_1,6
change_score,149532,871,821,418674838,-,-35,3748,283043,im,1,01TG,im_log_game_1,6
select_star,150704,1218,853,418676051,-,0,3748,284215,im,1,01TG,im_log_game_1,14
activate_star,152205,1218,853,418677498,-,0,3748,285716,im,1,01TG,im_log_game_1,14
skipped_blast_step,153209,1218,853,418678544,-,0,3748,286720,im,1,01TG,im_log_game_1,14
blast_step_2,153209,1218,853,418678544,failure,-6,3742,286720,im,1,01TG,im_log_game_1,14
blast_step_3,154214,1218,853,418679576,failure,-3,3739,287725,im,1,01TG,im_log_game_1,14
blast_step_4,155215,1218,853,418680549,success,15,3754,288726,im,1,01TG,im_log_game_1,14
blast_step_5,156220,1218,853,418681578,success,40,3794,289731,im,1,01TG,im_log_game_1,14
blast_step_6,157223,1218,853,418682515,success,25,3819,290734,im,1,01TG,im_log_game_1,14
blast_step_7,158223,1218,853,418683545,success,35,3854,291734,im,1,01TG,im_log_game_1,14
blast_step_8,159225,1218,853,418684579,success,55,3909,292736,im,1,01TG,im_log_game_1,14
overkill_step,160229,1218,853,418685517,overkill,-36,3873,293740,im,1,01TG,im_log_game_1,14
overkill_step,161234,1218,853,418686544,no_overkill,0,3873,294745,im,1,01TG,im_log_game_1,14
star_blasted,163237,1218,853,418688526,-,0,3873,296748,im,1,01TG,im_log_game_1,14
change_score,163538,1218,853,418688895,-,125,3873,297049,im,1,01TG,im_log_game_1,14
end_game,164038,0,0,418689373,-,0,3873,297549,im,1,01TG,im_log_game_1,-1
start_game,6372,0,0,0,-,0,0,0,im,2,01TG,im_log_game_2,-1
select_star,7627,1194,429,419118465,-,0,0,1255,im,2,01TG,im_log_game_2,15
activate_star,9128,1194,429,419119997,-,0,0,2756,im,2,01TG,im_log_game_2,15
start_holiday_home,9128,1194,429,419119997,-,0,0,2756,im,2,01TG,im_log_game_2,15
end_holiday_home,17134,1194,429,419128023,-,0,0,10762,im,2,01TG,im_log_game_2,15
select_star,18071,901,704,419128950,-,0,0,11699,im,2,01TG,im_log_game_2,9
activate_star,19569,901,704,419130382,-,0,0,13197,im,2,01TG,im_log_game_2,9
start_holiday_home,19569,901,704,419130382,-,0,0,13197,im,2,01TG,im_log_game_2,9
end_holiday_home,27573,901,704,419138379,-,0,0,21201,im,2,01TG,im_log_game_2,9
select_star,28588,901,704,419139416,-,0,0,22216,im,2,01TG,im_log_game_2,9
activate_star,30086,901,704,419140926,-,0,0,23714,im,2,01TG,im_log_game_2,9
blast_step_1,31093,901,704,419141953,success,5,5,24721,im,2,01TG,im_log_game_2,9
blast_step_2,32096,901,704,419142984,success,30,35,25724,im,2,01TG,im_log_game_2,9
