index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,gaze_path
11635,activate_star,132783,1203,365,90397108,-,0,1348,128995,qm,2,07TS,qm_log_game_3,16,blast,8,0.0,41.34,1231.6,392.8,421.07,343.36,382.21500000000003,133.2,88.5,110.85,133.2,159.92026138047675,1206.6,383.4,32.49,2183.23
11648,activate_star,145120,930,229,90409427,-,0,1558,141332,qm,2,07TS,qm_log_game_3,10,holiday_home,9,0.0,51.88,976.95,247.5,52.82,51.97,52.394999999999996,27.7,29.5,28.6,29.5,40.46652937922895,966.8,249.1,13.35,1921.72
11673,activate_star,187659,695,200,90451988,-,0,1745,183871,qm,2,07TS,qm_log_game_3,4,holiday_home,10,0.0,32.58,713.8,225.7,88.42,56.48,72.45,45.2,32.5,38.85,45.2,55.67126727495971,719.5,224.1,12.2,2151.18
11696,activate_star,5054,960,494,90487908,-,0,2050,217058,qm,2,07TS,qm_log_game_3,11,holiday_home,11,0.0,44.68,991.9,522.8,81.3,147.33,114.315,35.7,44.7,40.2,44.7,57.20646816575902,988.7,529.4,15.35,1730.76
11713,activate_star,28531,1203,619,90511388,-,0,2322,240535,qm,2,07TS,qm_log_game_3,17,holiday_home,12,0.0,70.41,1257.6,655.5,144.82,92.1,118.46,45.7,38.7,42.2,45.7,59.88472259266131,1255.3,660.8,14.38,1765.55
11730,activate_star,51971,914,808,90534828,-,0,2393,263975,qm,2,07TS,qm_log_game_3,9,holiday_home,13,0.0,64.35,970.5,835.9,35.76,297.02,166.39,23.7,61.6,42.65,61.6,66.00189391222042,955.9,853.9,23.49,1383.81
11747,activate_star,82490,694,764,90565348,-,0,2567,294494,qm,2,07TS,qm_log_game_3,3,blast,14,0.0,66.05,739.5,722.2,95.22,334.64,214.93,41.6,106.5,74.05,106.5,114.33638965788626,763.9,718.3,27.34,2185.67
11760,activate_star,94819,751,552,90577668,-,0,2778,306823,qm,2,07TS,qm_log_game_3,6,holiday_home,15,0.0,53.06,789.8,522.3,372.07,361.34,366.705,73.1,70.4,71.75,73.1,101.48778251592653,842.5,544.2,59.57,1728.51
11779,activate_star,118292,583,415,90601148,-,0,2807,330296,qm,2,07TS,qm_log_game_3,1,blast,16,0.0,59.5,639.1,400.6,50.95,138.79,94.87,28.8,83.6,56.199999999999996,83.6,88.4217167894856,642.4,410.4,13.82,2329.65
11792,activate_star,132487,1003,253,90615348,-,0,3060,344491,qm,2,07TS,qm_log_game_3,13,holiday_home,17,0.0,36.52,1030.9,275.1,172.86,269.71,221.285,58.1,85.0,71.55,85.0,102.95926378913167,1034.1,295.3,26.07,2348.02
11809,activate_star,156973,774,282,90639828,-,0,3315,368977,qm,2,07TS,qm_log_game_3,7,blast,18,0.0,40.3,793.0,315.9,53.39,54.92,54.155,30.4,30.4,30.4,30.4,42.99209229614209,789.75,318.2,10.15,2089.81
11823,activate_star,171656,1206,180,90654507,-,0,3507,383660,qm,2,07TS,qm_log_game_3,18,holiday_home,19,0.0,40.15,1240.1,199.4,23.81,81.67,52.74,20.5,37.9,29.2,37.9,43.088977708922265,1236.4,189.15,13.76,2137.71
11842,activate_star,196489,562,152,90679347,-,0,3628,408493,qm,2,07TS,qm_log_game_3,0,blast,20,0.0,61.11,621.3,138.7,127.58,119.94,123.75999999999999,43.7,44.1,43.900000000000006,44.1,62.08461967347469,627.8,142.1,18.26,2381.76
11857,activate_star,5350,977,549,91024950,-,0,0,2008,qm,3,07TS,qm_log_game_4,8,blast,1,,,,,,,,,,,,,,,,
11870,activate_star,19055,666,465,91038670,-,0,-64,15713,qm,3,07TS,qm_log_game_4,4,blast,2,,,,,,,,,,,,,,,,
11883,activate_star,32859,630,795,91052470,-,0,-110,29517,qm,3,07TS,qm_log_game_4,3,blast,3,0.0,60.64,685.9,791.3,263.73,227.02,245.375,54.6,55.6,55.1,55.6,77.92637550919457,673.8,797.9,19.56,1413.61
11896,activate_star,55178,980,845,91074792,-,0,-173,51836,qm,3,07TS,qm_log_game_4,10,blast,4,0.0,55.88,1019.2,882.8,27.74,46.37,37.055,23.3,34.3,28.799999999999997,34.3,41.46540726919247,1019.2,881.1,8.3,1727.11
11909,activate_star,76497,1209,899,91096110,-,0,-20,73155,qm,3,07TS,qm_log_game_4,16,holiday_home,5,0.0,65.48,1271.5,901.9,36.06,207.99,122.025,25.2,50.6,37.9,50.6,56.527869232795254,1272.1,909.6,15.41,1607.73
11939,activate_star,130459,1291,633,91150070,-,0,226,127117,qm,3,07TS,qm_log_game_4,18,holiday_home,6,0.0,74.27,1346.65,677.1,81.1,71.82,76.46,34.0,36.2,35.1,36.2,49.66326610282494,1349.2,688.4,13.82,1599.77
11962,activate_star,157776,1183,463,91177390,-,0,406,154434,qm,3,07TS,qm_log_game_4,15,holiday_home,7,0.0,82.46,1249.6,508.0,148.34,53.88,101.11,53.3,26.9,40.099999999999994,53.3,59.70343373709757,1248.5,516.8,14.77,1469.76
