n_blast,n_outer,window,step,n_star,subject,filename,condition,n_game,pos_x,pos_y,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,gaze_path,av_x,av_y,norm_dev
8,2,500,activation,3,22ES,im_log_game_1,im,1,590,174,0.0,20.39,570.55,167.85,4.1,2.54,3.32,7.5,6.7,7.1,7.5,10.056838469419702,255.59,564.5,165.35,7.14
8,2,1000,activation,3,22ES,im_log_game_1,im,1,590,174,0.0,27.0,563.6,168.0,44.65,10.52,27.585,17.2,11.0,14.1,17.2,20.416659863944446,273.61,564.5,165.35,6.34
8,2,1500,activation,3,22ES,im_log_game_1,im,1,590,174,0.0,40.29,552.4,160.3,1.35,3.86,2.605,4.5,7.2,5.85,7.2,8.490583018850943,291.14,564.5,165.35,13.56
8,2,2000,activation,3,22ES,im_log_game_1,im,1,590,174,0.0,34.77,557.1,163.2,6.32,4.22,5.27,8.8,8.9,8.850000000000001,8.9,12.515989773086268,302.8,564.5,165.35,7.95
8,2,2500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,25.75,565.2,167.0,1.74,4.98,3.3600000000000003,5.4,8.9,7.15,8.9,10.410091258005378,262.48,564.5,165.35,2.7
8,2,3000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,19.36,571.4,170.5,2.01,7.4,4.705,6.3,9.9,8.1,9.9,11.734564329364767,259.24,564.5,165.35,8.49
8,2,3500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,28.63,565.3,159.25,2.88,13.44,8.16,8.3,13.2,10.75,13.2,15.592626462530294,309.58,564.5,165.35,6.31
8,2,4000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,35.75,558.95,156.4,4.57,1.98,3.2750000000000004,7.6,6.2,6.9,7.6,9.808159868191384,275.47,564.5,165.35,10.78
8,2,4500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,41.04,551.9,158.6,3.65,2.31,2.98,6.6,7.2,6.9,7.2,9.767292357659825,270.56,564.5,165.35,14.25
8,2,5000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,39.34,551.5,165.3,1.54,2.69,2.115,4.8,6.3,5.55,6.3,7.9202272694664515,263.73,564.5,165.35,13.1
8,2,5500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,36.79,554.2,165.8,0.38,3.81,2.095,2.5,7.5,5.0,7.5,7.905694150420948,266.74,564.5,165.35,10.59
8,2,6000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,38.1,553.1,164.1,0.29,2.0,1.145,2.5,6.9,4.7,6.9,7.338937252763509,265.32,564.5,165.35,11.5
8,2,6500,blast,3,22ES,im_log_game_1,im,1,590,174,8.4,35.66,555.9,166.0,254.12,16472.94,8363.529999999999,166.7,918.8,542.75,918.8,933.7999411008763,,564.5,165.35,9.3
8,2,7000,blast,3,22ES,im_log_game_1,im,1,590,174,6.4,33.13,557.6,180.6,148.53,12398.58,6273.555,145.1,777.0,461.05,777.0,790.4321666025492,,564.5,165.35,16.97
8,2,7500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,29.85,561.4,181.6,24.87,2.12,13.495000000000001,16.4,6.0,11.2,16.4,17.46310396235446,271.73,564.5,165.35,17.35
8,2,8000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,20.02,570.7,178.9,1.32,2.82,2.07,4.2,7.4,5.800000000000001,7.4,8.508818954473059,290.2,564.5,165.35,14.97
8,2,8500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,30.68,559.75,169.3,34.56,5.18,19.87,18.3,9.2,13.75,18.3,20.48243149628481,269.38,564.5,165.35,8.72
8,2,9000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,38.61,576.2,137.2,25.1,10.25,17.675,25.3,24.9,25.1,25.3,35.49788726107513,280.55,564.5,165.35,32.32
8,2,9500,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,30.35,571.75,149.75,3.91,191.9,97.905,8.8,48.6,28.700000000000003,48.6,49.39028244503164,282.35,564.5,165.35,17.58
8,2,10000,blast,3,22ES,im_log_game_1,im,1,590,174,0.0,70.05,581.7,104.45,1.39,3.02,2.205,4.6,7.1,5.85,7.1,8.459905436823748,270.78,564.5,165.35,63.44
8,2,10500,overkill,3,22ES,im_log_game_1,im,1,590,174,29.2,69.51,581.8,105.2,1.93,912.74,457.335,12.8,330.6,171.70000000000002,330.6,330.84769910035646,,564.5,165.35,62.66
8,2,11000,overkill,3,22ES,im_log_game_1,im,1,590,174,13.253012048192772,1255.07,1093.75,1324.3,590.58,9428.05,5009.315,136.4,535.0,335.7,535.0,552.114082414133,,564.5,165.35,1273.38
8,2,11500,overkill,3,22ES,im_log_game_1,im,1,590,174,0.0,135.29,716.1,221.7,36998.31,222356.32,129677.315,498.1,1151.7,824.9000000000001,1151.7,1254.797394004307,1553.33,564.5,165.35,162.2
8,2,12000,overkill,3,22ES,im_log_game_1,im,1,590,174,0.0,14.22,602.8,167.85,0.67,2.72,1.695,3.7,6.7,5.2,6.7,7.653757247260981,264.33,564.5,165.35,38.44
8,2,500,activation,14,22ES,im_log_game_1,im,1,1168,650,0.0,89.48,1095.9,597.4,2.46,5.06,3.76,6.1,9.5,7.8,9.5,11.289818421923357,306.4,1109.2,604.1,15.25
8,2,1000,activation,14,22ES,im_log_game_1,im,1,1168,650,0.0,86.66,1102.1,594.0,11.9,20.55,16.225,11.5,14.3,12.9,14.3,18.350476833041697,352.58,1109.2,604.1,12.53
8,2,1500,activation,14,22ES,im_log_game_1,im,1,1168,650,0.0,83.52,1100.8,599.9,2.54,4.75,3.645,6.0,9.0,7.5,9.0,10.816653826391969,371.45,1109.2,604.1,9.28
8,2,2000,activation,14,22ES,im_log_game_1,im,1,1168,650,0.0,84.18,1104.2,595.7,8.3,3.39,5.845000000000001,10.6,8.9,9.75,10.6,13.840881474819442,366.85,1109.2,604.1,10.15
8,2,2500,blast,14,22ES,im_log_game_1,im,1,1168,650,0.0,71.57,1110.4,607.3,2.03,11.97,7.0,5.6,12.6,9.1,12.6,13.788400922514546,358.76,1109.2,604.1,3.91
