n_blast,n_outer,window,step,n_star,subject,filename,condition,n_game,pos_x,pos_y,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,gaze_path,av_x,av_y,norm_dev
8,4,500,activation,3,06KK,im_log_game_1,im,1,664,429,0.0,42.33,628.1,449.8,28.35,21.68,25.015,22.1,19.1,20.6,22.1,29.209929818470982,388.34,646.2,445.3,19.52
8,4,1000,activation,3,06KK,im_log_game_1,im,1,664,429,0.0,35.9,629.4,439.7,15.67,22.22,18.945,16.9,17.7,17.299999999999997,17.7,24.4724334711528,338.95,646.2,445.3,19.47
8,4,1500,activation,3,06KK,im_log_game_1,im,1,664,429,0.0,43.26,625.2,446.5,19.71,22.04,20.875,15.7,19.2,17.45,19.2,24.80181444975347,370.67,646.2,445.3,21.92
8,4,2000,activation,3,06KK,im_log_game_1,im,1,664,429,0.0,27.43,638.1,438.2,49.33,31.83,40.58,25.3,21.4,23.35,25.3,33.13683750752325,344.09,646.2,445.3,13.8
8,4,2500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,21.27,645.7,439.3,10.2,29.69,19.945,14.4,18.1,16.25,18.1,23.129418496797538,322.79,646.2,445.3,7.42
8,4,3000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,27.84,638.1,437.3,51.43,28.0,39.715,26.2,22.2,24.2,26.2,34.34064647032726,344.52,646.2,445.3,14.77
8,4,3500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,39.87,628.2,444.0,18.76,18.32,18.54,16.2,16.6,16.4,16.6,23.194827009486403,359.56,646.2,445.3,18.79
8,4,4000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,30.65,637.0,444.3,18.13,11.53,14.829999999999998,18.7,14.4,16.55,18.7,23.601906702637393,353.73,646.2,445.3,9.85
8,4,4500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,34.31,638.6,447.9,17.48,21.14,19.310000000000002,15.7,16.1,15.9,16.1,22.487774456357393,350.14,646.2,445.3,11.14
8,4,5000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,39.27,629.7,448.4,5.78,14.26,10.02,10.6,16.0,13.3,16.0,19.192706948213427,314.66,646.2,445.3,16.81
8,4,5500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,43.38,625.3,448.5,8.46,29.38,18.92,11.0,19.2,15.1,19.2,22.127810555949722,364.23,646.2,445.3,21.6
8,4,6000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,37.95,632.9,450.3,4.17,16.83,10.5,9.0,12.9,10.95,12.9,15.729272074701996,319.0,646.2,445.3,14.78
8,4,6500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,32.32,633.7,438.1,10.9,12.49,11.695,13.1,17.8,15.45,17.8,22.100904958847273,337.73,646.2,445.3,14.5
8,4,7000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,33.0,631.4,434.3,15.18,5.72,10.45,14.2,10.6,12.399999999999999,14.2,17.72004514666935,307.77,646.2,445.3,18.74
8,4,7500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,38.08,626.5,434.7,23.97,17.47,20.72,18.8,15.8,17.3,18.8,24.55768718751829,307.71,646.2,445.3,23.38
8,4,8000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,41.9,623.5,441.7,8.65,40.64,24.645,14.1,21.2,17.65,21.2,25.46075411294803,316.37,646.2,445.3,24.2
8,4,8500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,45.87,620.2,441.4,11.41,44.96,28.185000000000002,14.7,20.9,17.799999999999997,20.9,25.55190795224497,324.72,646.2,445.3,27.82
8,4,9000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,42.08,623.1,425.1,6.9,35.44,21.169999999999998,11.3,19.5,15.4,19.5,22.537524265100636,332.68,646.2,445.3,31.69
8,4,9500,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,38.64,626.2,422.3,21.32,9.52,15.42,19.2,13.3,16.25,19.2,23.356583654293278,342.37,646.2,445.3,31.27
8,4,10000,blast,3,06KK,im_log_game_1,im,1,664,429,0.0,36.49,628.2,420.9,13.92,4.35,9.135,14.0,9.1,11.55,14.0,16.69760461862719,369.42,646.2,445.3,30.05
8,4,10500,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,32.41,632.3,424.2,12.47,15.24,13.855,15.8,15.5,15.65,15.8,22.133458834985554,354.43,646.2,445.3,25.36
8,4,11000,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,30.4,633.6,426.1,28.54,18.64,23.59,20.8,15.9,18.35,20.8,26.181100053282712,390.1,646.2,445.3,23.34
8,4,11500,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,42.57,621.9,421.6,28.82,17.89,23.355,17.8,16.2,17.0,17.8,24.06823632923692,306.21,646.2,445.3,35.12
8,4,12000,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,44.22,620.7,420.1,30.24,11.82,21.03,19.4,15.7,17.549999999999997,19.4,24.956962956257318,338.05,646.2,445.3,34.3
8,4,12500,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,41.09,624.5,419.8,21.2,19.05,20.125,16.1,17.5,16.8,17.5,23.779402852048243,406.63,646.2,445.3,35.01
8,4,13000,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,39.94,629.2,411.9,29.21,13.92,21.565,19.2,15.5,17.35,19.2,24.675696545386515,404.81,646.2,445.3,38.3
8,4,13500,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,40.19,632.2,405.2,13.57,15.25,14.41,13.3,14.7,14.0,14.7,19.823723161908816,335.34,646.2,445.3,42.52
8,4,14000,overkill,3,06KK,im_log_game_1,im,1,664,429,0.0,42.87,632.5,401.0,14.06,8.9,11.48,14.8,14.9,14.850000000000001,14.9,21.001190442448735,391.49,646.2,445.3,46.51
7,2,500,activation,8,06KK,im_log_game_1,im,1,880,683,0.0,52.01,841.5,716.4,284.22,1411.55,847.885,48.2,89.4,68.80000000000001,89.4,101.56574225593982,445.23,853.0,696.7,30.57
