event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,6529,981,659,834734518,-,0,0,2524,im,1,04AB,im_log_game_1,8,holiday_home,1,,,,,,,,,,,,,,,,
activate_star,32336,1120,865,834760318,-,0,151,28331,im,1,04AB,im_log_game_1,13,holiday_home,2,0.0,35.25,1092.4,843.85,5.67,9.3,7.485,9.0,10.0,9.5,10.0,13.45362404707371,1088.25,846.3,4.63,60.19
activate_star,62249,1253,712,834790198,-,0,340,58244,im,1,04AB,im_log_game_1,17,holiday_home,3,0.0,32.86,1259.3,680.0,2.91,10.61,6.76,6.6,11.3,8.95,11.3,13.0862523283024,1254.9,681.4,5.77,52.38
activate_star,85450,1049,354,834813438,-,0,458,81445,im,1,04AB,im_log_game_1,11,blast,4,0.0,35.16,1014.55,347.55,6.01,2.77,4.39,8.8,5.9,7.3500000000000005,8.8,10.594810050208546,1018.0,352.2,6.86,56.88
activate_star,101929,845,346,834829918,-,0,590,97924,im,1,04AB,im_log_game_1,6,holiday_home,5,0.0,15.52,832.2,337.2,3.52,8.09,5.805,10.3,11.3,10.8,11.3,15.289865924853626,832.7,344.9,7.75,40.3
activate_star,134578,1350,256,834862557,-,0,830,130573,im,1,04AB,im_log_game_1,19,holiday_home,6,0.0,29.88,1325.5,238.9,10.16,10.76,10.46,11.7,12.0,11.85,12.0,16.759773268156106,1323.6,244.8,7.06,54.8
activate_star,170169,1172,146,834898157,-,0,1069,166164,im,1,04AB,im_log_game_1,14,blast,7,0.0,49.36,1134.2,114.7,21.08,39.84,30.46,14.8,18.3,16.55,18.3,23.535717537394095,1134.8,126.4,13.25,74.3
activate_star,184772,649,296,834912757,-,0,1225,180767,im,1,04AB,im_log_game_1,2,blast,8,0.0,26.93,622.5,295.6,4.22,5.93,5.074999999999999,8.1,10.1,9.1,10.1,12.946814279968644,622.6,300.1,5.3,47.6
activate_star,200100,633,618,834928077,-,0,1402,196095,im,1,04AB,im_log_game_1,1,blast,9,0.0,32.26,631.85,585.8,1.83,14.69,8.26,6.4,13.5,9.95,13.5,14.940214188558341,626.35,591.75,8.04,54.87
activate_star,213430,864,851,834941397,-,0,1596,209425,im,1,04AB,im_log_game_1,7,holiday_home,10,0.0,56.8,842.3,799.05,2.51,30.87,16.69,8.8,17.7,13.25,17.7,19.766891510806648,840.3,793.65,6.42,81.47
activate_star,4930,1044,388,835017597,-,0,1856,283074,im,1,04AB,im_log_game_1,10,holiday_home,11,0.0,19.26,1047.0,369.0,3.62,3.14,3.38,6.9,6.8,6.85,6.9,9.687620966986684,1039.3,373.9,9.41,40.93
activate_star,14938,1227,589,835027597,-,0,1856,293082,im,1,04AB,im_log_game_1,16,blast,12,0.0,15.57,1221.6,574.5,5.08,4.96,5.02,9.0,8.0,8.5,9.0,12.041594578792296,1212.85,570.85,9.64,40.24
activate_star,32569,1343,815,835045237,-,0,2007,310713,im,1,04AB,im_log_game_1,18,holiday_home,13,0.0,29.48,1332.5,787.7,6.62,17.42,12.020000000000001,9.6,14.9,12.25,14.9,17.72484132510077,1333.5,794.15,6.64,54.37
activate_star,71890,1113,800,835084556,-,0,2205,350034,im,1,04AB,im_log_game_1,12,holiday_home,14,0.0,37.17,1107.4,762.95,6.13,10.15,8.14,9.5,9.8,9.65,9.8,13.64880947189168,1110.1,776.5,13.7,60.23
activate_star,119328,828,720,835131996,-,0,2405,397472,im,1,04AB,im_log_game_1,5,holiday_home,15,0.0,33.46,815.15,688.8,3.81,10.23,7.0200000000000005,7.4,10.5,8.95,10.5,12.84562182223967,805.45,694.0,11.97,58.06
activate_star,143171,592,293,835155836,-,0,2590,421315,im,1,04AB,im_log_game_1,0,blast,16,0.0,9.7,592.6,283.7,3.81,4.33,4.07,7.3,8.5,7.9,8.5,11.20446339634344,584.15,284.2,8.81,32.1
activate_star,155494,1044,388,835168156,-,0,2835,433638,im,1,04AB,im_log_game_1,10,blast,17,0.0,32.29,1021.65,364.9,4.08,7.32,5.7,7.4,9.8,8.600000000000001,9.8,12.280065146407,1011.25,369.85,12.23,57.49
activate_star,169817,1219,170,835182476,-,0,3156,447961,im,1,04AB,im_log_game_1,15,holiday_home,18,0.0,27.3,1227.7,144.05,18.78,16.34,17.560000000000002,19.3,13.1,16.2,19.3,23.325951213187427,1219.55,136.9,10.82,46.34
activate_star,180373,792,428,835193036,-,0,3156,458517,im,1,04AB,im_log_game_1,4,holiday_home,19,0.0,49.27,766.9,385.7,2.23,7.46,4.845,5.4,12.4,8.9,12.4,13.524792050157371,768.7,388.5,4.24,74.44
activate_star,190382,1019,172,835203036,-,0,3156,468526,im,1,04AB,im_log_game_1,9,blast,20,0.0,22.38,1000.8,159.85,6.95,4.81,5.88,10.0,8.0,9.0,10.0,12.806248474865697,1007.5,150.3,12.13,47.08
activate_star,204124,1219,170,835216796,-,0,3421,482268,im,1,04AB,im_log_game_1,15,holiday_home,21,0.0,43.7,1223.1,126.45,8.51,30.47,19.49,12.9,22.0,17.45,22.0,25.503137061938087,1223.95,143.35,17.08,64.44
activate_star,214137,762,164,835226795,-,0,3421,492281,im,1,04AB,im_log_game_1,3,holiday_home,22,0.0,20.67,745.5,150.5,1.27,11.6,6.435,4.3,12.5,8.4,12.5,13.21892582625381,741.6,147.1,6.66,45.22
activate_star,238287,792,428,835250955,-,0,3752,516431,im,1,04AB,im_log_game_1,4,blast,23,0.0,32.18,795.4,396.25,31.55,6.03,18.79,20.7,9.2,14.95,20.7,22.652372944131038,784.85,393.4,11.91,54.54
activate_star,254525,1219,170,835267195,-,0,4040,532669,im,1,04AB,im_log_game_1,15,blast,24,0.0,46.79,1188.75,134.3,3.67,5.71,4.6899999999999995,9.1,9.9,9.5,9.9,13.446932735757995,1193.0,130.1,7.16,72.04
activate_star,8212,942,493,835779494,-,0,0,2473,im,2,04AB,im_log_game_2,9,blast,1,,,,,,,,,,,,,,,,
activate_star,23573,914,282,835794854,-,0,239,17834,im,2,04AB,im_log_game_2,7,blast,2,,,,,,,,,,,,,,,,
activate_star,36935,603,286,835808214,-,0,482,31196,im,2,04AB,im_log_game_2,2,blast,3,0.0,48.26,645.15,276.0,1446.9,106.66,776.7800000000001,101.2,31.1,66.15,101.2,105.8709119635795,653.1,287.7,12.21,55.0
activate_star,51652,593,503,835822934,-,0,761,45913,im,2,04AB,im_log_game_2,0,blast,4,0.0,41.19,559.6,478.4,6.05,3.35,4.7,8.5,7.0,7.75,8.5,11.01135777277262,559.5,468.4,10.38,93.58
