event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,4796,698,253,7090758,-,0,0,2558,im,1,25PP,im_log_game_1,5,blast,1,,,,,,,,,,,,,,,,
activate_star,19800,1306,766,7105758,-,0,-18,17562,im,1,25PP,im_log_game_1,18,blast,2,,,,,,,,,,,,,,,,
activate_star,34154,586,854,7120118,-,0,102,31916,im,1,25PP,im_log_game_1,2,blast,3,0.0,53.73,608.0,805.4,11.14,14.57,12.855,15.9,13.0,14.45,15.9,20.538013535880243,607.3,797.4,9.03,73.83
activate_star,46480,1102,854,7132437,-,0,157,44242,im,1,25PP,im_log_game_1,13,blast,4,0.0,48.27,1115.4,807.3,2.94,16.41,9.675,6.1,16.7,11.399999999999999,16.7,17.779201331893397,1113.4,804.3,4.83,67.67
activate_star,58809,880,167,7144757,-,0,118,56571,im,1,25PP,im_log_game_1,7,blast,5,0.0,11.22,883.55,172.45,336.85,18.06,177.455,83.9,13.0,48.45,83.9,84.90117784813118,879.4,177.3,7.34,19.34
activate_star,73141,1204,550,7159077,-,0,192,70903,im,1,25PP,im_log_game_1,16,blast,6,0.0,10.08,1205.5,540.7,18.09,0.91,9.5,15.7,4.4,10.05,15.7,16.304907236779975,1215.1,538.4,9.84,28.99
activate_star,87959,898,503,7173917,-,0,303,85721,im,1,25PP,im_log_game_1,8,blast,7,0.0,9.17,896.9,494.7,33.81,3.14,18.475,29.1,6.3,17.7,29.1,29.77414986191881,905.2,494.6,8.63,27.22
activate_star,103289,573,494,7189237,-,0,364,101051,im,1,25PP,im_log_game_1,1,blast,8,0.0,17.0,571.9,477.15,2.03,2.51,2.2699999999999996,4.4,5.6,5.0,5.6,7.121797525905942,574.1,474.3,3.8,35.4
activate_star,117318,1151,302,7203277,-,0,564,115080,im,1,25PP,im_log_game_1,15,holiday_home,9,0.0,18.71,1163.35,287.85,64.42,7.98,36.2,20.6,9.2,14.9,20.6,22.561028345356956,1180.8,282.4,18.48,38.76
activate_star,143477,859,797,7229437,-,0,683,141239,im,1,25PP,im_log_game_1,6,blast,10,0.0,59.08,870.8,739.25,3.13,3.25,3.19,8.0,6.7,7.35,8.0,10.435037134576953,879.1,735.5,9.61,78.12
