event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,5389,1008,598,91153319,-,0,0,2636,im,1,15AZ,im_log_game_1,11,blast,1,,,,,,,,,,,,,,,,
activate_star,19784,989,271,91167719,-,0,-87,17031,im,1,15AZ,im_log_game_1,10,holiday_home,2,,,,,,,,,,,,,,,,
activate_star,44748,648,160,91192679,-,0,16,41995,im,1,15AZ,im_log_game_1,4,blast,3,0.0,7.42,650.3,166.3,7.97,2.48,5.225,8.7,6.7,7.699999999999999,8.7,10.980892495603442,648.9,163.15,4.2,22.03
activate_star,60503,1202,781,91208439,-,0,128,57750,im,1,15AZ,im_log_game_1,15,holiday_home,4,0.0,20.07,1210.35,762.75,0.65,7.17,3.91,3.1,11.3,7.2,11.3,11.717508267545622,1209.05,764.5,2.9,42.44
activate_star,85868,849,897,91233799,-,0,50,83115,im,1,15AZ,im_log_game_1,7,blast,5,0.0,61.32,856.5,836.2,0.64,1.82,1.23,3.0,5.5,4.25,5.5,6.264982043070834,856.2,837.1,1.56,80.3
activate_star,99309,1217,456,91247239,-,0,176,96556,im,1,15AZ,im_log_game_1,16,holiday_home,6,0.0,11.74,1217.5,444.4,2.04,2.63,2.335,5.2,6.4,5.800000000000001,6.4,8.246211251235321,1217.15,445.1,2.34,32.22
activate_star,125028,698,437,91272959,-,0,183,122275,im,1,15AZ,im_log_game_1,6,blast,7,0.0,53.69,706.4,384.1,1.21,36.98,19.095,4.3,19.6,11.950000000000001,19.6,20.066140635408697,706.7,392.4,8.32,73.36
activate_star,139667,674,730,91287599,-,0,309,136914,im,1,15AZ,im_log_game_1,5,blast,8,0.0,39.58,676.0,690.55,10.71,1.34,6.025,10.2,4.6,7.3999999999999995,10.2,11.18928058455949,677.25,691.5,3.61,58.34
activate_star,159029,1150,148,91306959,-,0,440,156276,im,1,15AZ,im_log_game_1,14,holiday_home,9,0.0,28.66,1163.1,173.5,0.3,0.8,0.55,2.3,4.1,3.1999999999999997,4.1,4.701063709417263,1163.1,173.05,1.05,31.78
activate_star,183066,603,921,91330999,-,0,554,180313,im,1,15AZ,im_log_game_1,1,holiday_home,10,0.0,44.25,609.8,877.2,0.53,1.39,0.96,3.2,4.4,3.8000000000000003,4.4,5.440588203494178,608.7,878.1,1.84,63.96
activate_star,6276,906,484,91359159,-,0,537,204710,im,1,15AZ,im_log_game_1,9,blast,11,0.0,11.19,914.4,476.85,7.83,3.03,5.43,11.6,7.6,9.6,11.6,13.867948658687773,921.35,476.35,7.17,34.29
activate_star,23199,1224,396,91376079,-,0,578,221633,im,1,15AZ,im_log_game_1,18,holiday_home,12,0.0,25.06,1248.5,401.6,4.38,0.87,2.625,6.3,3.8,5.05,6.3,7.357309290766564,1252.1,401.3,3.73,42.84
activate_star,33518,1024,718,91386399,-,0,578,231952,im,1,15AZ,im_log_game_1,12,holiday_home,13,0.0,40.95,1037.25,679.25,2.19,1.81,2.0,5.9,6.3,6.1,6.3,8.631338250816034,1036.65,678.15,2.14,62.06
activate_star,55853,640,169,91408719,-,0,613,254287,im,1,15AZ,im_log_game_1,3,holiday_home,14,0.0,14.84,653.8,174.2,1.77,1.6,1.685,5.0,5.3,5.15,5.3,7.286288492778748,653.05,172.8,2.28,32.73
activate_star,79202,1224,396,91432078,-,0,663,277636,im,1,15AZ,im_log_game_1,18,holiday_home,15,0.0,19.18,1242.1,401.7,5.81,1.13,3.4699999999999998,7.5,4.2,5.85,7.5,8.595929269136642,1243.65,402.85,2.62,36.41
activate_star,103801,1099,214,91456678,-,0,719,302235,im,1,15AZ,im_log_game_1,13,holiday_home,16,0.0,46.21,1125.75,251.8,1.22,0.72,0.97,4.0,3.9,3.95,4.0,5.586591089385369,1126.8,251.2,1.49,49.06
activate_star,127560,1306,687,91480438,-,0,662,325994,im,1,15AZ,im_log_game_1,19,blast,17,0.0,30.35,1329.35,668.4,2.27,3.23,2.75,5.8,7.5,6.65,7.5,9.481033698917011,1327.2,670.8,3.84,53.46
activate_star,140159,1223,869,91493038,-,0,743,338593,im,1,15AZ,im_log_game_1,17,blast,18,0.0,33.13,1256.0,870.85,3.51,11.03,7.27,6.6,11.8,9.2,11.8,13.520355024924458,1254.25,867.45,4.55,51.63
activate_star,154559,617,602,91507438,-,0,840,352993,im,1,15AZ,im_log_game_1,2,holiday_home,19,0.0,21.07,630.1,585.7,2.32,3.89,3.105,4.9,7.6,6.25,7.6,9.042676594902641,631.1,585.7,2.1,44.1
activate_star,199238,569,813,91552118,-,0,860,397672,im,1,15AZ,im_log_game_1,0,blast,20,0.0,11.75,578.85,807.5,5.35,0.66,3.005,8.1,3.4,5.75,8.1,8.784645695758025,578.7,807.6,1.66,34.71
activate_star,212280,856,904,91565158,-,0,928,410714,im,1,15AZ,im_log_game_1,8,holiday_home,21,0.0,34.28,888.1,891.7,0.12,9.0,4.56,1.4,10.8,6.1000000000000005,10.8,10.890362712049585,888.0,897.1,5.41,56.55
activate_star,7079,927,471,92043698,-,0,0,2317,im,2,15AZ,im_log_game_2,7,blast,1,,,,,,,,,,,,,,,,
activate_star,20199,977,781,92056816,-,0,278,15437,im,2,15AZ,im_log_game_2,9,blast,2,,,,,,,,,,,,,,,,
activate_star,33560,776,930,92070176,-,0,241,28798,im,2,15AZ,im_log_game_2,4,blast,3,0.0,53.5,766.15,877.95,71.61,85.26,78.435,35.0,34.2,34.6,35.0,48.93505900681024,766.3,875.45,11.62,56.99
activate_star,59123,599,467,92095736,-,0,289,54361,im,2,15AZ,im_log_game_2,1,blast,4,0.0,42.48,603.85,424.85,3.39,10.89,7.140000000000001,8.6,12.9,10.75,12.9,15.503870484495154,603.05,422.65,4.14,49.54
activate_star,74921,1307,821,92111536,-,0,422,70159,im,2,15AZ,im_log_game_2,15,blast,5,0.0,34.21,1337.1,837.5,9.34,22.47,15.905,14.4,17.8,16.1,17.8,22.895414388038493,1336.7,833.95,4.78,42.09
activate_star,88251,821,236,92124856,-,0,572,83489,im,2,15AZ,im_log_game_2,5,blast,6,0.0,18.93,839.25,230.6,3.0,2.14,2.5700000000000003,5.6,5.6,5.6,5.6,7.919595949289332,838.45,230.7,2.4,30.56
activate_star,102244,1103,261,92138856,-,0,516,97482,im,2,15AZ,im_log_game_2,11,holiday_home,7,0.0,32.5,1127.2,283.1,0.68,10.05,5.365,4.0,11.4,7.7,11.4,12.081390648431166,1126.8,284.45,2.03,38.72
activate_star,127082,1351,316,92163696,-,0,468,122320,im,2,15AZ,im_log_game_2,19,holiday_home,8,0.0,9.87,1353.15,306.75,5.77,6.39,6.08,9.0,8.9,8.95,9.0,12.657408897558774,1355.1,309.6,3.73,19.41
