event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,4553,948,538,418389862,-,0,0,2012,im,1,01TG,im_log_game_1,9,blast,1,0.0,45.99,907.0,516.9,1.32,3.14,2.23,4.1,6.6,5.35,6.6,7.769813382572325,890.2,522.55,17.64,99.66
activate_star,17142,1254,523,418402331,-,0,224,14601,im,1,01TG,im_log_game_1,16,blast,2,0.0,63.45,1205.5,482.2,1.07,2.34,1.705,4.2,7.7,5.95,7.7,8.770974860299168,1206.2,485.2,3.33,117.27
activate_star,30471,576,880,418415734,-,0,416,27930,im,1,01TG,im_log_game_1,1,blast,3,0.0,22.07,568.3,859.4,0.7,1.65,1.1749999999999998,3.7,6.2,4.95,6.2,7.220110802473879,576.0,875.5,17.97,73.14
activate_star,42811,1057,710,418428126,-,0,589,40270,im,1,01TG,im_log_game_1,11,blast,4,0.0,70.29,992.8,681.1,7.42,1.88,4.65,9.0,6.6,7.8,9.0,11.160645142642965,1005.9,690.7,16.29,123.74
activate_star,56385,729,734,418441671,-,0,786,53844,im,1,01TG,im_log_game_1,4,blast,5,0.0,50.18,687.4,706.45,2.64,5.73,4.1850000000000005,6.7,9.6,8.15,9.6,11.706835610018619,688.3,707.55,2.79,104.11
activate_star,72620,876,270,418457940,-,0,1024,70079,im,1,01TG,im_log_game_1,7,blast,6,0.0,41.73,835.0,262.7,2.77,3.16,2.965,6.5,6.5,6.5,6.5,9.192388155425117,839.6,265.5,5.9,93.48
activate_star,84978,636,240,418470264,-,0,1307,82437,im,1,01TG,im_log_game_1,2,blast,7,0.0,15.68,643.1,226.4,2.64,2.72,2.68,5.9,6.5,6.2,6.5,8.778382538941898,628.5,245.3,24.16,58.44
activate_star,98319,1083,920,418483581,-,0,1554,95778,im,1,01TG,im_log_game_1,12,blast,8,0.0,88.72,1016.3,861.5,1.21,6.18,3.695,4.7,9.2,6.949999999999999,9.2,10.331021246711284,1024.6,876.8,17.71,142.36
activate_star,113658,1226,253,418498889,-,0,1812,111117,im,1,01TG,im_log_game_1,15,blast,9,0.0,39.61,1193.15,230.25,14.47,3.98,9.225,14.4,6.8,10.6,14.4,15.924823389915508,1197.7,246.75,17.06,93.52
activate_star,127180,1338,871,418512471,-,0,2047,124639,im,1,01TG,im_log_game_1,17,blast,10,0.0,85.61,1273.1,815.35,1.68,2.01,1.8449999999999998,5.5,5.6,5.55,5.6,7.849203781276162,1264.8,822.1,10.55,139.35
activate_star,6331,965,607,418531670,-,0,2261,139842,im,1,01TG,im_log_game_1,10,holiday_home,11,0.0,83.17,886.5,579.5,0.81,3.86,2.335,3.5,8.2,5.85,8.2,8.915716460273957,874.6,587.2,14.15,136.0
activate_star,16768,795,453,418542126,-,0,2261,150279,im,1,01TG,im_log_game_1,5,blast,12,0.0,53.62,748.8,425.3,2.61,2.37,2.49,6.8,7.1,6.949999999999999,7.1,9.831073186585481,751.8,431.1,6.56,107.44
activate_star,30117,965,607,418555421,-,0,2578,163628,im,1,01TG,im_log_game_1,10,blast,13,0.0,82.24,900.8,555.25,1.3,5.76,3.53,3.9,11.0,7.45,11.0,11.670903992407787,890.8,562.95,12.86,136.09
activate_star,42570,720,209,418567875,-,0,2842,176081,im,1,01TG,im_log_game_1,3,blast,14,0.0,15.79,726.3,195.1,4.49,3.27,3.88,10.6,6.7,8.65,10.6,12.539936203984453,707.5,194.05,19.02,58.18
activate_star,57330,1119,316,418582670,-,0,3112,190841,im,1,01TG,im_log_game_1,13,blast,15,0.0,49.21,1077.6,290.2,1.82,2.84,2.33,5.7,6.7,6.2,6.7,8.7965902484997,1078.6,300.1,10.12,103.08
activate_star,71667,576,565,418596893,-,0,3330,205178,im,1,01TG,im_log_game_1,0,holiday_home,16,0.0,40.57,537.8,550.9,6.65,1.64,4.1450000000000005,10.9,4.2,7.550000000000001,10.9,11.681181447096865,535.7,544.2,7.53,93.79
activate_star,81692,1353,640,418607020,-,0,3330,215203,im,1,01TG,im_log_game_1,19,blast,17,0.0,66.98,1293.45,611.2,7.34,6.65,6.995,9.5,10.7,10.1,10.7,14.30873858870865,1305.6,633.5,26.05,120.58
activate_star,95126,576,565,418620412,-,0,3299,228637,im,1,01TG,im_log_game_1,0,blast,18,0.0,39.17,550.85,535.3,17.49,2.61,10.049999999999999,12.5,6.2,9.35,12.5,13.953135848260061,537.1,548.25,18.99,92.19
activate_star,110204,930,155,418635533,-,0,3562,243715,im,1,01TG,im_log_game_1,8,blast,19,0.0,36.77,903.9,129.5,0.63,1.86,1.245,4.2,5.5,4.85,5.5,6.920260110718383,891.9,137.1,14.26,90.31
activate_star,125491,1342,439,418650843,-,0,3566,259002,im,1,01TG,im_log_game_1,18,blast,20,0.0,74.99,1292.9,382.7,13.05,2.8,7.925000000000001,12.4,6.4,9.4,12.4,13.954210834009928,1283.7,399.0,19.5,128.05
activate_star,139208,871,821,418664545,-,0,3783,272719,im,1,01TG,im_log_game_1,6,blast,21,0.0,61.5,822.0,783.9,1.59,5.65,3.62,5.0,10.0,7.5,10.0,11.180339887498949,815.3,799.9,17.11,115.39
activate_star,152205,1218,853,418677498,-,0,3748,285716,im,1,01TG,im_log_game_1,14,blast,22,0.0,84.47,1152.0,800.1,1.26,2.54,1.9,4.4,7.5,5.95,7.5,8.69540108333135,1147.1,808.95,10.49,138.32
activate_star,9128,1194,429,419119997,-,0,0,2756,im,2,01TG,im_log_game_2,15,holiday_home,1,0.0,56.29,1148.0,396.7,1.22,2.9,2.06,4.8,7.5,6.15,7.5,8.904493247793498,1136.4,410.9,18.38,82.73
activate_star,19569,901,704,419130382,-,0,0,13197,im,2,01TG,im_log_game_2,9,holiday_home,2,0.0,46.06,877.2,664.8,2.98,4.5,3.74,5.5,9.7,7.6,9.7,11.150784725749125,860.9,658.2,17.34,70.13
activate_star,45129,656,880,419155848,-,0,318,38757,im,2,01TG,im_log_game_2,4,blast,3,0.0,44.2,632.7,842.3,0.88,3.36,2.12,3.7,7.0,5.35,7.0,7.9177016867270265,624.0,845.9,9.72,68.17
activate_star,59464,1106,800,419170343,-,0,599,53092,im,2,01TG,im_log_game_2,12,blast,4,0.0,39.95,1078.7,771.8,2.88,5.82,4.35,6.4,10.1,8.25,10.1,11.957006314291215,1078.55,784.35,12.69,65.34
activate_star,72826,1194,429,419183698,-,0,756,66454,im,2,01TG,im_log_game_2,15,blast,5,0.0,34.52,1172.5,401.5,3.82,2.79,3.3049999999999997,7.5,7.4,7.45,7.5,10.53612832116238,1159.0,412.2,17.2,59.58
activate_star,86612,934,329,419197439,-,0,757,80240,im,2,01TG,im_log_game_2,10,blast,6,0.0,41.5,903.5,301.35,1.5,3.05,2.275,4.9,6.4,5.65,6.4,8.060397012554656,910.3,319.75,19.89,67.55
activate_star,101208,570,674,419212061,-,0,1009,94836,im,2,01TG,im_log_game_2,0,blast,7,0.0,34.38,541.8,654.5,1.12,5.81,3.465,5.1,10.2,7.6499999999999995,10.2,11.403946685248927,543.95,651.95,4.14,60.72
activate_star,115654,1299,241,419226479,-,0,1287,109282,im,2,01TG,im_log_game_2,17,blast,8,0.0,22.57,1276.55,243.0,1.07,2.22,1.645,4.6,7.0,5.8,7.0,8.37615663654877,1296.3,252.35,21.84,47.43
activate_star,129367,713,403,419240254,-,0,1376,122995,im,2,01TG,im_log_game_2,5,blast,9,0.0,22.02,695.4,389.8,1.48,2.08,1.78,5.2,6.5,5.85,6.5,8.324061508662703,684.7,398.0,13.78,48.45
activate_star,144132,1278,621,419254983,-,0,1554,137760,im,2,01TG,im_log_game_2,16,blast,10,0.0,47.89,1232.75,604.5,3.69,4.59,4.14,7.3,7.3,7.3,7.3,10.323759005323593,1238.7,614.65,11.82,74.28
activate_star,160008,1300,899,419270828,-,0,1500,153636,im,2,01TG,im_log_game_2,18,blast,11,0.0,57.86,1242.2,901.1,1.66,5.7,3.68,4.9,9.7,7.3,9.7,10.867382389517726,1247.9,892.9,9.85,82.52
activate_star,4760,822,441,419286444,-,0,1790,167009,im,2,01TG,im_log_game_2,6,holiday_home,12,0.0,30.49,813.9,469.9,2.2,6.21,4.205,5.8,8.9,7.35,8.9,10.623088063270492,819.0,489.3,20.27,37.18
