event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,20630,898,488,498439913,-,0,0,2007,im,1,02ES,im_log_game_1,9,holiday_home,1,0.0,33.22,866.1,479.0,2.49,2.48,2.4850000000000003,6.6,6.6,6.6,6.6,9.333809511662427,855.3,496.25,20.72,60.49
activate_star,45310,1334,178,498464592,-,0,300,26687,im,1,02ES,im_log_game_1,19,blast,2,0.0,65.53,1301.9,121.85,11.24,20.16,15.7,11.6,18.9,15.25,18.9,22.175887806353998,1304.3,114.1,9.63,98.31
activate_star,57738,769,286,498477032,-,0,428,39115,im,1,02ES,im_log_game_1,5,blast,3,0.0,46.12,739.8,250.95,33.32,28.16,30.740000000000002,22.8,18.3,20.55,22.8,29.235765767292637,750.6,255.9,12.4,78.42
activate_star,72080,643,474,498491351,-,0,663,53457,im,1,02ES,im_log_game_1,3,holiday_home,4,0.0,15.46,635.9,461.0,7.58,30.5,19.04,12.5,18.9,15.7,18.9,22.659655778497605,645.9,437.8,24.87,47.81
activate_star,97220,1296,682,498516511,-,0,978,78597,im,1,02ES,im_log_game_1,17,blast,5,0.0,32.02,1298.8,650.3,4.91,9.72,7.315,7.9,11.5,9.7,11.5,13.952060779684125,1296.9,629.35,21.29,61.97
activate_star,110981,628,884,498530271,-,0,1112,92358,im,1,02ES,im_log_game_1,2,holiday_home,6,0.0,20.99,621.1,863.9,0.83,17.05,8.94,4.4,14.3,9.350000000000001,14.3,14.961617559608989,600.55,870.5,21.52,53.63
activate_star,145672,1221,488,498564951,-,0,1402,127049,im,1,02ES,im_log_game_1,16,blast,7,0.0,61.48,1218.0,426.6,3.13,13.18,8.155,6.8,13.3,10.05,13.3,14.937536610833796,1225.85,432.5,10.25,92.66
activate_star,159009,1095,863,498578271,-,0,1543,140386,im,1,02ES,im_log_game_1,13,holiday_home,8,0.0,36.94,1103.7,826.9,14.04,27.2,20.619999999999997,21.8,18.9,20.35,21.8,28.852209620755218,1112.5,801.9,28.0,66.05
activate_star,184381,785,757,498603671,-,0,1843,165758,im,1,02ES,im_log_game_1,7,blast,9,0.0,37.05,774.65,721.4,15.07,27.61,21.34,13.7,18.2,15.95,18.2,22.780035118497953,764.25,714.2,12.79,69.48
activate_star,198034,1039,660,498617311,-,0,1955,179411,im,1,02ES,im_log_game_1,11,holiday_home,10,0.0,58.49,1032.5,602.0,6.98,4.29,5.635,9.0,9.3,9.15,9.3,12.941792766073794,1049.5,620.7,25.74,90.21
activate_star,6623,609,407,498656151,-,0,2140,216582,im,1,02ES,im_log_game_1,1,blast,11,0.0,75.32,585.1,335.75,4.4,5.88,5.140000000000001,8.0,9.8,8.9,9.8,12.650691680694775,588.0,337.5,4.54,107.82
activate_star,18955,1324,660,498668471,-,0,2419,228914,im,1,02ES,im_log_game_1,18,blast,12,0.0,18.12,1306.15,657.2,17.9,8.19,13.044999999999998,13.1,10.7,11.899999999999999,13.1,16.914490828872147,1314.65,653.3,9.01,44.7
activate_star,35459,837,519,498684990,-,0,2617,245418,im,1,02ES,im_log_game_1,8,blast,13,0.0,49.08,835.7,470.0,3.29,2.94,3.115,7.5,6.5,7.0,7.5,9.924716620639604,825.2,468.7,10.77,80.11
activate_star,50783,986,940,498700310,-,0,2881,260742,im,1,02ES,im_log_game_1,10,blast,14,0.0,11.63,996.3,942.6,8.74,16.8,12.77,9.8,15.0,12.4,15.0,17.917589123540033,987.2,938.1,10.06,27.58
activate_star,65226,1136,488,498714750,-,0,2988,275185,im,1,02ES,im_log_game_1,14,blast,15,0.0,25.19,1117.85,472.95,13.18,24.67,18.925,11.8,16.1,13.950000000000001,16.1,19.96121238802894,1094.6,476.65,23.72,55.32
activate_star,77780,565,885,498727310,-,0,3108,287739,im,1,02ES,im_log_game_1,0,blast,16,0.0,7.87,558.45,885.6,17.11,9.21,13.16,17.3,10.3,13.8,17.3,20.134050759844627,562.6,900.15,15.59,33.71
