time_start,time_end,x_average,y_average,event,x_start,y_start,x_stop,y_stop,res_start,res_end,interaction_type,res_timestamp,condition,n_game,subject,filename,n_star,n
1617612.0,1618260.0,869.4,446.8,fixation,,,,,498437660.0,498438308.0,holiday_home,498439913,im,1,02ES,im_log_game_1,9,1
1618278.0,1620216.0,862.1,480.1,fixation,,,,,498438326.0,498440264.0,holiday_home,498439913,im,1,02ES,im_log_game_1,9,1
1618262.0,1618276.0,,,saccade,869.8,459.9,862.1,478.8,498438310.0,498438324.0,holiday_home,498439913,im,1,02ES,im_log_game_1,9,1
1642354.0,1648226.0,1298.4,135.0,fixation,,,,,498462402.0,498468274.0,blast,498464592,im,1,02ES,im_log_game_1,19,2
1655028.0,1655174.0,737.1,223.8,fixation,,,,,498475076.0,498475222.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1655194.0,1655442.0,744.7,251.8,fixation,,,,,498475242.0,498475490.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1655456.0,1656064.0,751.6,258.4,fixation,,,,,498475504.0,498476112.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1656082.0,1662498.0,747.7,276.8,fixation,,,,,498476130.0,498482546.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1654974.0,1655026.0,,,saccade,620.9,463.0,726.3,228.5,498475022.0,498475074.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1655176.0,1655192.0,,,saccade,740.9,226.1,745.0,260.9,498475224.0,498475240.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1655444.0,1655454.0,,,saccade,748.3,249.8,758.4,262.3,498475492.0,498475502.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1656066.0,1656080.0,,,saccade,752.6,267.7,732.7,252.8,498476114.0,498476128.0,blast,498477032,im,1,02ES,im_log_game_1,5,3
1669094.0,1670048.0,638.9,428.0,fixation,,,,,498489142.0,498490096.0,holiday_home,498491351,im,1,02ES,im_log_game_1,3,4
1670064.0,1670538.0,638.7,448.4,fixation,,,,,498490112.0,498490586.0,holiday_home,498491351,im,1,02ES,im_log_game_1,3,4
1670562.0,1671936.0,637.6,465.4,fixation,,,,,498490610.0,498491984.0,holiday_home,498491351,im,1,02ES,im_log_game_1,3,4
1670050.0,1670062.0,,,saccade,648.7,431.7,650.4,442.2,498490098.0,498490110.0,holiday_home,498491351,im,1,02ES,im_log_game_1,3,4
1670540.0,1670560.0,,,saccade,641.7,463.9,631.9,462.8,498490588.0,498490608.0,holiday_home,498491351,im,1,02ES,im_log_game_1,3,4
1694462.0,1694528.0,1288.2,682.1,fixation,,,,,498514510.0,498514576.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1694732.0,1694762.0,1284.8,620.4,fixation,,,,,498514780.0,498514810.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1694790.0,1695454.0,1291.9,636.4,fixation,,,,,498514838.0,498515502.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1695478.0,1695752.0,1298.8,649.3,fixation,,,,,498515526.0,498515800.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1695772.0,1701112.0,1273.6,645.0,fixation,,,,,498515820.0,498521160.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1694530.0,1694730.0,,,saccade,1284.3,674.8,1290.7,636.3,498514578.0,498514778.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1694764.0,1694788.0,,,saccade,1286.2,603.8,1277.0,672.1,498514812.0,498514836.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1695456.0,1695476.0,,,saccade,1289.9,639.1,1305.9,646.9,498515504.0,498515524.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1695754.0,1695770.0,,,saccade,1297.4,644.1,1287.3,649.9,498515802.0,498515818.0,blast,498516511,im,1,02ES,im_log_game_1,17,5
1708240.0,1708412.0,609.2,850.9,fixation,,,,,498528288.0,498528460.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1708432.0,1709024.0,605.2,869.3,fixation,,,,,498528480.0,498529072.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1709054.0,1709196.0,589.3,872.8,fixation,,,,,498529102.0,498529244.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1709218.0,1709696.0,621.1,861.0,fixation,,,,,498529266.0,498529744.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1709722.0,1710842.0,609.1,853.5,fixation,,,,,498529770.0,498530890.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1708190.0,1708238.0,,,saccade,779.8,751.8,604.2,851.7,498528238.0,498528286.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
1708414.0,1708430.0,,,saccade,606.9,853.1,600.6,878.9,498528462.0,498528478.0,holiday_home,498530271,im,1,02ES,im_log_game_1,2,6
