n_blast,n_outer,window,step,n_star,subject,filename,condition,n_game,pos_x,pos_y,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,gaze_path,av_x,av_y,norm_dev
7,1,500,activation,13,20EC,im_log_game_1,im,1,1131,508,0.0,58.61,1182.5,536.3,538.18,135.04,336.60999999999996,62.6,35.5,49.05,62.6,71.96533887921323,609.58,1088.0,536.9,94.5
7,1,1000,activation,13,20EC,im_log_game_1,im,1,1131,508,0.0,39.84,1132.7,547.4,131.31,49.69,90.5,45.9,28.6,37.25,45.9,54.08114273940594,575.86,1088.0,536.9,46.26
7,1,1500,activation,13,20EC,im_log_game_1,im,1,1131,508,0.0,35.62,1107.8,535.1,8.32,9.82,9.07,21.2,12.8,17.0,21.2,24.76449070746257,594.62,1088.0,536.9,20.02
7,1,2000,activation,13,20EC,im_log_game_1,im,1,1131,508,0.0,34.3,1129.7,540.9,229.27,8.3,118.78500000000001,47.8,12.4,30.099999999999998,47.8,49.38218302181466,650.19,1088.0,536.9,42.04
7,1,2500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,51.24,1088.4,534.7,84.43,14.91,49.67,38.0,15.6,26.8,38.0,41.077487751808775,636.11,1088.0,536.9,5.03
7,1,3000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,23.08,1115.1,524.7,7.02,18.24,12.629999999999999,10.8,19.3,15.05,19.3,22.116283593768642,535.53,1088.0,536.9,30.31
7,1,3500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,11.1,1126.6,516.8,25.46,15.36,20.41,21.9,17.9,19.9,21.9,28.284624798642813,642.43,1088.0,536.9,43.75
7,1,4000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,6.48,1135.0,508.5,17.18,23.23,20.205,21.3,23.2,22.25,23.2,31.494920225331576,501.58,1088.0,536.9,54.53
7,1,4500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,8.16,1130.4,501.9,23.42,9.8,16.61,18.9,12.8,15.85,18.9,22.826519664635693,554.87,1088.0,536.9,55.35
7,1,5000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,9.41,1138.9,508.8,21.17,15.16,18.165,17.8,18.2,18.0,18.2,25.457415422622933,602.85,1088.0,536.9,59.08
7,1,5500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,13.83,1135.3,519.2,19.89,10.48,15.185,16.3,14.8,15.55,16.3,22.016584657934573,505.67,1088.0,536.9,50.58
7,1,6000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,18.53,1145.5,519.3,38.38,116.65,77.515,25.0,36.3,30.65,36.3,44.07595716487618,603.96,1088.0,536.9,61.17
7,1,6500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,41.4,1153.0,542.5,5.44,13.75,9.595,10.8,15.1,12.95,15.1,18.564751546950472,613.16,1088.0,536.9,65.6
7,1,7000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,37.09,1149.1,538.0,217.66,93.29,155.475,39.2,29.7,34.45,39.2,49.18058560041757,645.02,1088.0,536.9,61.11
7,1,7500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,50.91,1128.6,558.7,9.68,13.92,11.8,15.0,17.6,16.3,17.6,23.124878378058554,662.59,1088.0,536.9,45.54
7,1,8000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,15.46,1140.2,518.9,34.69,339.64,187.165,22.4,53.6,38.0,53.6,58.09234028682267,667.33,1088.0,536.9,55.9
7,1,8500,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,19.79,1148.3,515.5,18.93,12.92,15.925,18.3,16.4,17.35,18.3,24.573359558676547,654.42,1088.0,536.9,63.76
7,1,9000,blast,13,20EC,im_log_game_1,im,1,1131,508,0.0,17.94,1143.3,520.6,21.32,16.09,18.705,16.9,17.9,17.4,17.9,24.617473469062578,561.47,1088.0,536.9,57.77
7,1,9500,overkill,13,20EC,im_log_game_1,im,1,1131,508,64.65863453815261,31.52,1142.05,536.55,460.98,864.36,662.6700000000001,199.6,269.7,234.64999999999998,269.7,335.52682456101775,,1088.0,536.9,55.27
7,1,10000,overkill,13,20EC,im_log_game_1,im,1,1131,508,5.220883534136546,26.53,1149.35,524.0,1734.2,2551.63,2142.915,302.6,486.8,394.70000000000005,486.8,573.1849614217037,,1088.0,536.9,64.73
7,1,500,activation,19,20EC,im_log_game_1,im,1,1350,518,0.0,19.46,1343.4,536.0,8.52,23.5,16.009999999999998,11.9,20.8,16.35,20.8,23.96351393264352,623.19,1341.7,531.3,6.65
7,1,1000,activation,19,20EC,im_log_game_1,im,1,1350,518,0.0,17.61,1346.9,534.8,7.16,19.62,13.39,12.7,20.9,16.799999999999997,20.9,24.45608308785362,645.88,1341.7,531.3,7.32
7,1,1500,activation,19,20EC,im_log_game_1,im,1,1350,518,0.0,19.92,1346.9,537.2,7.01,13.59,10.3,12.5,15.6,14.05,15.6,19.99024762227822,589.47,1341.7,531.3,8.54
7,1,2000,activation,19,20EC,im_log_game_1,im,1,1350,518,0.0,13.38,1341.6,526.0,11.93,41.05,26.49,16.0,26.8,21.4,26.8,31.212817879839047,715.72,1341.7,531.3,8.6
7,1,2500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,16.3,1341.7,531.6,8.77,15.32,12.045,12.7,18.1,15.4,18.1,22.111083193728888,695.75,1341.7,531.3,4.83
7,1,3000,blast,19,20EC,im_log_game_1,im,1,1350,518,21.285140562248998,20.47,1344.45,531.3,718.44,7686.83,4202.635,142.0,662.5,402.25,662.5,677.5472308260141,,1341.7,531.3,12.91
7,1,3500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,21.91,1335.1,534.2,10.93,29.37,20.15,12.5,22.3,17.4,22.3,25.564428411368795,625.57,1341.7,531.3,8.83
7,1,4000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,26.31,1344.55,543.15,10.37,11.67,11.02,13.3,14.9,14.100000000000001,14.9,19.97248106770914,630.72,1341.7,531.3,12.37
7,1,4500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,29.74,1352.0,547.5,15.05,10.72,12.885000000000002,15.9,13.6,14.75,15.9,20.92295390235327,590.92,1341.7,531.3,19.1
7,1,5000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,32.62,1370.0,542.0,47.63,20.18,33.905,31.4,20.9,26.15,31.4,37.71962354000898,624.91,1341.7,531.3,30.25
7,1,5500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,28.71,1375.9,529.5,10.41,19.31,14.86,12.9,20.6,16.75,20.6,24.30576063405546,647.13,1341.7,531.3,34.69
7,1,6000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,67.89,1416.7,529.9,172.53,14.08,93.305,52.5,18.2,35.35,52.5,55.56518694290518,663.21,1341.7,531.3,75.2
7,1,6500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,36.55,1380.4,538.4,23.6,27.88,25.740000000000002,19.6,21.7,20.65,21.7,29.24123800388759,697.95,1341.7,531.3,39.43
7,1,7000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,83.48,1431.2,532.1,449.9,341.28,395.59,71.3,78.9,75.1,78.9,106.34331196647959,928.67,1341.7,531.3,89.65
7,1,7500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,129.1,1401.7,636.2,21.02,30.85,25.935000000000002,35.9,41.0,38.45,41.0,54.4959631532465,730.59,1341.7,531.3,121.03
7,1,8000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,106.19,1395.55,613.0,49.99,269.16,159.57500000000002,36.6,89.9,63.25,89.9,97.06477218847218,773.12,1341.7,531.3,98.51
7,1,8500,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,36.85,1377.9,541.4,35.66,32.53,34.095,26.0,25.6,25.8,26.0,36.487806182339874,615.93,1341.7,531.3,38.24
7,1,9000,blast,19,20EC,im_log_game_1,im,1,1350,518,0.0,43.71,1389.8,537.0,8.44,16.14,12.29,15.6,15.9,15.75,15.9,22.274873737015884,703.52,1341.7,531.3,48.39
7,1,9500,overkill,19,20EC,im_log_game_1,im,1,1350,518,0.0,53.28,1385.9,559.7,16.84,49.41,33.125,15.7,27.3,21.5,27.3,31.49253879889648,596.35,1341.7,531.3,50.73
7,1,10000,overkill,19,20EC,im_log_game_1,im,1,1350,518,72.69076305220884,193.93,1339.45,544.95,141002.4,34377.62,87690.01,1348.5,591.7,970.1,1348.5,1472.6035243744327,,1341.7,531.3,191.42
7,3,500,activation,18,20EC,im_log_game_1,im,1,1277,801,0.0,51.56,1322.6,775.8,774.57,23.63,399.1,79.8,21.4,50.599999999999994,79.8,82.61961026293939,828.15,1286.4,789.6,38.9
7,3,1000,activation,18,20EC,im_log_game_1,im,1,1277,801,0.0,20.56,1274.1,781.6,113.09,54.5,83.795,38.4,29.6,34.0,38.4,48.48422423840563,839.74,1286.4,789.6,16.42
7,3,1500,activation,18,20EC,im_log_game_1,im,1,1277,801,0.0,34.22,1293.1,776.3,403.65,27.3,215.475,58.2,21.0,39.6,58.2,61.872772687184465,980.12,1286.4,789.6,25.17
7,3,2000,activation,18,20EC,im_log_game_1,im,1,1277,801,0.0,24.3,1290.2,780.9,13.81,26.52,20.165,15.6,22.1,18.85,22.1,27.051247660690258,768.07,1286.4,789.6,10.73
7,3,2500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,14.64,1286.85,792.4,10.94,28.14,19.54,14.3,20.6,17.450000000000003,20.6,25.076881783826316,771.48,1286.4,789.6,5.82
7,3,3000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,15.87,1290.2,807.6,11.65,16.58,14.114999999999998,14.4,15.1,14.75,15.1,20.865521800328885,706.14,1286.4,789.6,18.92
7,3,3500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,15.42,1291.0,806.0,8.93,18.08,13.504999999999999,13.8,17.5,15.65,17.5,22.286543024883873,707.18,1286.4,789.6,17.44
7,3,4000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,49.76,1326.0,797.9,103.7,35.01,69.355,44.4,26.8,35.6,44.4,51.86135362676142,692.85,1286.4,789.6,41.43
7,3,4500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,54.91,1328.8,785.1,13.06,40.45,26.755000000000003,14.0,25.6,19.8,25.6,29.178073959739017,792.81,1286.4,789.6,43.43
7,3,5000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,22.46,1290.8,792.5,453.89,43.8,248.845,60.1,24.9,42.5,60.1,65.05397758784623,1004.41,1286.4,789.6,12.85
7,3,5500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,49.66,1325.7,793.8,369.32,29.95,199.635,72.3,23.9,48.099999999999994,72.3,76.14788243936925,1079.63,1286.4,789.6,39.63
7,3,6000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,30.22,1304.5,790.9,162.75,36.23,99.49,54.4,27.3,40.85,54.4,60.86583606589167,979.35,1286.4,789.6,18.95
7,3,6500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,32.24,1308.0,797.8,12.9,49.31,31.105,16.7,29.1,22.9,29.1,33.551453023676935,989.04,1286.4,789.6,23.56
7,3,7000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,47.08,1311.7,772.2,30.9,139.39,85.145,26.3,48.3,37.3,48.3,54.996181685640686,1076.47,1286.4,789.6,33.1
7,3,7500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,49.41,1314.1,769.9,32.23,38.8,35.515,22.7,26.3,24.5,26.3,34.74161769405679,1074.59,1286.4,789.6,34.97
7,3,8000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,27.01,1301.9,797.4,75.55,77.69,76.62,30.4,38.0,34.2,38.0,48.663744204489646,922.12,1286.4,789.6,21.76
7,3,8500,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,25.23,1301.4,804.7,14.24,51.74,32.99,16.6,27.9,22.25,27.9,32.464904127380386,911.15,1286.4,789.6,21.41
7,3,9000,blast,18,20EC,im_log_game_1,im,1,1277,801,0.0,27.26,1302.1,811.5,185.47,54.58,120.025,43.6,33.1,38.35,43.6,54.74093532266324,948.94,1286.4,789.6,27.91
7,3,9500,overkill,18,20EC,im_log_game_1,im,1,1277,801,0.0,13.25,1272.9,790.0,23.24,61.89,42.565,17.6,33.6,25.6,33.6,37.930462691615034,1135.14,1286.4,789.6,15.95
7,3,10000,overkill,18,20EC,im_log_game_1,im,1,1277,801,0.0,14.26,1265.8,794.4,24.37,55.96,40.165,20.8,33.4,27.1,33.4,39.34717270656178,1160.71,1286.4,789.6,23.2
7,3,10500,overkill,18,20EC,im_log_game_1,im,1,1277,801,83.53413654618474,31.25,1303.1,798.0,8094.32,407.32,4250.82,561.7,125.8,343.75,561.7,575.6149146782075,,1286.4,789.6,23.82
7,3,11000,overkill,18,20EC,im_log_game_1,im,1,1277,801,25.702811244979916,81.93,1220.9,854.1,2834.31,597.66,1715.985,157.2,79.3,118.25,157.2,176.0691057511226,,1286.4,789.6,96.52
7,3,11500,overkill,18,20EC,im_log_game_1,im,1,1277,801,40.963855421686745,81.9,1226.9,860.6,112101.64,3323.83,57712.735,2021.9,479.2,1250.55,2021.9,2077.9105490853067,,1286.4,789.6,96.53
7,3,12000,overkill,18,20EC,im_log_game_1,im,1,1277,801,69.87951807228916,1393.99,-64.2,685.6,1112640.47,106385.48,609512.975,3038.0,1206.0,2122.0,3038.0,3268.620504127085,,1286.4,789.6,1400.0
8,1,500,activation,1,20EC,im_log_game_1,im,1,647,576,0.0,51.09,597.6,582.0,19.54,110.17,64.855,20.7,33.6,27.15,33.6,39.464541046362115,561.19,605.6,544.0,42.38
8,1,1000,activation,1,20EC,im_log_game_1,im,1,647,576,0.0,46.24,603.9,559.1,14.06,19.06,16.56,15.2,16.8,16.0,16.8,22.655683613610073,543.91,605.6,544.0,15.66
8,1,1500,activation,1,20EC,im_log_game_1,im,1,647,576,0.0,75.33,631.8,501.1,127.69,851.21,489.45000000000005,34.1,74.3,54.2,74.3,81.75145258648314,748.23,605.6,544.0,54.24
8,1,2000,activation,1,20EC,im_log_game_1,im,1,647,576,0.0,71.56,634.0,505.9,179.31,244.37,211.84,39.1,48.3,43.7,48.3,62.14257799608896,681.7,605.6,544.0,48.69
8,1,2500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,50.48,605.9,546.7,9.07,25.28,17.175,14.6,19.9,17.25,19.9,24.68136949198727,631.77,605.6,544.0,5.46
8,1,3000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,40.24,609.5,561.4,8.58,16.98,12.780000000000001,13.9,16.7,15.3,16.7,21.727862297059968,570.33,605.6,544.0,18.58
8,1,3500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,50.93,596.6,572.3,38.74,47.19,42.965,26.1,25.0,25.55,26.1,36.1415273611949,677.72,605.6,544.0,30.99
8,1,4000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,20.92,627.7,570.9,151.61,58.33,104.97,46.5,30.0,38.25,46.5,55.33760023709015,787.69,605.6,544.0,36.34
8,1,4500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,18.23,634.7,562.8,18.63,7.25,12.94,22.1,11.1,16.6,22.1,24.730952266340253,594.9,605.6,544.0,34.87
8,1,5000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,46.85,600.8,584.6,20.24,10.98,15.61,20.0,13.3,16.65,20.0,24.018534509832193,710.51,605.6,544.0,41.12
8,1,5500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,44.23,605.2,590.0,22.32,24.87,23.595,21.9,18.4,20.15,21.9,28.60367109306076,725.26,605.6,544.0,46.23
8,1,6000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,31.99,626.7,552.3,86.56,169.69,128.125,40.9,53.4,47.15,53.4,67.26343731924499,739.71,605.6,544.0,25.57
8,1,6500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,35.06,624.5,549.7,15.41,13.0,14.205,15.6,14.8,15.2,15.6,21.50348808914498,654.02,605.6,544.0,19.83
8,1,7000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,46.17,617.6,540.3,41.88,22.91,32.395,26.2,19.4,22.799999999999997,26.2,32.60061349115995,763.84,605.6,544.0,14.3
8,1,7500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,45.88,614.1,544.8,56.51,20.36,38.435,29.6,17.6,23.6,29.6,34.43718920004942,715.7,605.6,544.0,10.74
8,1,8000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,58.68,606.2,533.2,44.96,27.04,36.0,26.6,24.4,25.5,26.6,36.09598315602444,762.64,605.6,544.0,11.99
8,1,8500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,93.39,575.6,514.8,117.75,51.3,84.525,40.1,29.5,34.8,40.1,49.782125306177925,1105.29,605.6,544.0,41.13
8,1,9000,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,59.82,618.4,523.9,196.4,53.44,124.92,51.9,34.3,43.099999999999994,51.9,62.21012779282807,867.15,605.6,544.0,25.3
8,1,9500,blast,1,20EC,im_log_game_1,im,1,647,576,0.0,100.65,581.4,501.9,122.2,52.45,87.325,41.8,28.5,35.15,41.8,50.59140243163852,718.18,605.6,544.0,49.68
8,1,10000,blast,1,20EC,im_log_game_1,im,1,647,576,65.06024096385542,77.75,605.0,512.3,25.61,7522.34,3773.975,29.8,534.8,282.29999999999995,534.8,535.6296108319629,,605.6,544.0,33.14
8,1,10500,overkill,1,20EC,im_log_game_1,im,1,647,576,13.600000000000001,81.11,568.8,575.7,791.14,3853.41,2322.275,210.1,341.0,275.55,341.0,400.5284134740006,,605.6,544.0,49.66
8,1,11000,overkill,1,20EC,im_log_game_1,im,1,647,576,40.562248995983936,101.41,576.5,633.5,12056.85,31996.63,22026.74,644.6,611.3,627.95,644.6,888.3675196673953,,605.6,544.0,94.33
8,1,500,activation,8,20EC,im_log_game_1,im,1,867,630,0.0,47.91,819.3,636.9,272.48,56.95,164.715,58.5,29.7,44.1,58.5,65.60746908698735,632.87,826.3,630.3,16.55
8,1,1000,activation,8,20EC,im_log_game_1,im,1,867,630,0.0,27.97,840.4,628.9,56.12,30.95,43.535,29.6,20.5,25.05,29.6,36.00569399414487,753.76,826.3,630.3,15.54
8,1,1500,activation,8,20EC,im_log_game_1,im,1,867,630,0.0,36.73,831.4,633.9,67.53,139.89,103.71,29.7,38.8,34.25,38.8,48.86235769997187,717.89,826.3,630.3,10.88
8,1,2000,activation,8,20EC,im_log_game_1,im,1,867,630,0.0,31.22,841.7,615.6,68.18,61.52,64.85000000000001,26.2,27.4,26.799999999999997,27.4,37.91042073098108,743.86,826.3,630.3,23.64
8,1,2500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,41.03,826.4,632.8,16.07,21.56,18.814999999999998,17.6,22.1,19.85,22.1,28.251902590799084,718.18,826.3,630.3,5.59
8,1,3000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,33.95,834.5,638.4,10.64,12.21,11.425,14.1,17.2,15.649999999999999,17.2,22.240728405337805,688.23,826.3,630.3,12.36
8,1,3500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,38.36,829.4,636.5,25.11,13.41,19.259999999999998,20.8,16.7,18.75,20.8,26.674519677025113,662.57,826.3,630.3,9.35
8,1,4000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,33.09,836.2,637.5,363.41,235.81,299.61,49.7,47.7,48.7,49.7,68.88671860380636,681.91,826.3,630.3,17.17
8,1,4500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,22.52,863.9,611.7,175.12,14.18,94.65,42.3,16.4,29.349999999999998,42.3,45.36794022214365,630.25,826.3,630.3,42.86
8,1,5000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,29.73,848.1,612.6,90.26,35.57,62.915000000000006,31.0,23.5,27.25,31.0,38.900514135419854,659.42,826.3,630.3,29.22
8,1,5500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,7.3,864.8,624.8,20.9,35.29,28.095,18.2,20.1,19.15,20.1,27.115493725912497,525.32,826.3,630.3,39.3
8,1,6000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,41.21,825.9,625.8,64.78,10.37,37.575,46.6,13.0,29.8,46.6,48.379334431139085,629.15,826.3,630.3,7.38
8,1,6500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,46.53,829.3,615.2,63.47,78.88,71.175,27.6,31.0,29.3,31.0,41.50614412349093,649.43,826.3,630.3,17.62
8,1,7000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,46.32,831.7,605.3,221.12,102.28,161.7,51.9,35.3,43.599999999999994,51.9,62.7670295617054,711.53,826.3,630.3,26.7
8,1,7500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,35.67,857.4,595.8,11.74,29.37,20.555,15.0,24.8,19.9,24.8,28.98344354972335,782.11,826.3,630.3,46.62
8,1,8000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,27.15,847.1,642.4,211.08,268.46,239.76999999999998,47.8,48.7,48.25,48.7,68.23877197019301,747.22,826.3,630.3,27.18
8,1,8500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,51.08,823.2,603.7,20.41,14.04,17.225,22.4,19.6,21.0,22.4,29.76440827565702,788.49,826.3,630.3,27.45
8,1,9000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,14.12,872.2,617.0,16.52,16.03,16.275,18.1,17.0,17.55,18.1,24.83163305141247,770.97,826.3,630.3,47.26
8,1,9500,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,14.4,876.3,620.9,114.73,21.57,68.15,45.7,19.7,32.7,45.7,49.76524891930111,836.22,826.3,630.3,50.92
8,1,10000,blast,8,20EC,im_log_game_1,im,1,867,630,0.0,28.16,845.0,612.0,25.65,10.2,17.924999999999997,20.4,13.8,17.1,20.4,24.62925090212855,662.16,826.3,630.3,27.17
8,1,10500,overkill,8,20EC,im_log_game_1,im,1,867,630,62.24899598393574,66.5,818.75,607.8,7285.49,25958.19,16621.84,455.5,688.8,572.15,688.8,825.7879207157247,,826.3,630.3,37.0
8,1,11000,overkill,8,20EC,im_log_game_1,im,1,867,630,0.0,53.54,814.8,636.9,492.44,1114.81,803.625,72.2,120.4,96.30000000000001,120.4,140.38874598770374,1092.99,826.3,630.3,28.04
8,1,500,activation,5,20EC,im_log_game_1,im,1,711,891,0.0,32.81,678.6,893.0,172.89,89.15,131.01999999999998,54.9,46.0,50.45,54.9,71.62408812683063,687.78,688.6,863.4,33.77
8,1,1000,activation,5,20EC,im_log_game_1,im,1,711,891,0.0,40.66,681.4,879.8,1260.59,121.77,691.18,97.5,37.1,67.3,97.5,104.31998849693188,823.09,688.6,863.4,37.06
8,1,1500,activation,5,20EC,im_log_game_1,im,1,711,891,0.0,27.57,683.8,891.4,53.02,13.03,33.025,30.4,14.8,22.6,30.4,33.81124073440666,679.1,688.6,863.4,29.15
8,1,2000,activation,5,20EC,im_log_game_1,im,1,711,891,0.0,45.41,668.0,880.9,60.26,18.31,39.285,29.0,18.1,23.55,29.0,34.18493820383474,686.45,688.6,863.4,28.44
8,1,2500,blast,5,20EC,im_log_game_1,im,1,711,891,0.0,36.17,686.4,863.0,54.92,97.45,76.185,29.8,37.2,33.5,37.2,47.664242362592944,740.05,688.6,863.4,8.85
8,1,3000,blast,5,20EC,im_log_game_1,im,1,711,891,0.0,31.54,685.3,875.0,46.2,26.12,36.160000000000004,27.9,20.5,24.2,27.9,34.62166951491508,762.65,688.6,863.4,14.4
