event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,6958,664,429,79818195,-,0,0,2579,im,1,06KK,im_log_game_1,3,blast,1,0.0,37.42,628.85,440.3,29.58,27.31,28.445,18.2,17.2,17.7,18.2,25.04156544627352,629.05,436.1,8.94,49.5
activate_star,24038,880,683,79835275,-,0,245,19659,im,1,06KK,im_log_game_1,8,blast,2,0.0,32.48,855.3,702.0,12.22,8.95,10.585,15.4,11.6,13.5,15.4,19.280041493731282,862.25,722.8,22.6,43.63
activate_star,42197,1321,932,79853435,-,0,395,37818,im,1,06KK,im_log_game_1,17,blast,3,0.0,32.85,1347.1,951.55,5.17,21.0,13.085,9.2,16.9,13.049999999999999,16.9,19.241881404893856,1323.9,948.8,24.15,24.97
activate_star,57232,1081,445,79868475,-,0,485,52853,im,1,06KK,im_log_game_1,12,blast,4,0.0,10.85,1080.6,455.35,12.5,11.91,12.205,13.4,14.0,13.7,14.0,19.379370474811612,1070.5,456.2,11.02,17.64
activate_star,72115,1329,265,79883355,-,0,483,67736,im,1,06KK,im_log_game_1,18,blast,5,0.0,30.88,1358.1,274.1,7.45,24.1,15.775,9.7,15.7,12.7,15.7,18.45480967119412,1336.5,273.6,22.05,20.39
activate_star,87073,786,915,79898315,-,0,497,82694,im,1,06KK,im_log_game_1,6,holiday_home,6,0.0,24.14,765.4,927.0,4.41,6.74,5.575,8.6,9.9,9.25,9.9,13.113733259449806,762.35,925.1,4.2,36.11
activate_star,125756,1242,669,79936994,-,0,804,121377,im,1,06KK,im_log_game_1,16,blast,7,0.0,6.55,1242.7,672.85,12.68,16.45,14.565,12.9,15.0,13.95,15.0,19.784084512557055,1235.65,683.05,13.64,13.02
activate_star,142359,1072,808,79953594,-,0,818,137980,im,1,06KK,im_log_game_1,11,blast,8,0.0,45.94,1057.45,851.3,11.27,6.12,8.695,12.4,9.2,10.8,12.4,15.440207252495027,1059.2,874.6,23.57,52.91
activate_star,156634,598,779,79967874,-,0,1009,152255,im,1,06KK,im_log_game_1,1,holiday_home,9,0.0,15.63,590.95,791.9,12.42,8.93,10.675,15.4,10.0,12.7,15.4,18.361917111238686,576.0,817.5,29.75,24.71
activate_star,183075,959,274,79994314,-,0,1157,178696,im,1,06KK,im_log_game_1,9,blast,10,0.0,30.88,935.5,294.2,9.78,4.41,7.095,11.2,8.8,10.0,11.2,14.243595051811884,923.25,310.65,21.15,42.0
activate_star,6200,642,677,80012394,-,0,1286,193427,im,1,06KK,im_log_game_1,2,blast,11,0.0,48.62,598.6,654.2,5.28,5.92,5.6,8.0,9.6,8.8,9.6,12.496399481450647,598.65,668.4,14.39,59.37
activate_star,22804,821,163,80028994,-,0,1512,210031,im,1,06KK,im_log_game_1,7,holiday_home,12,0.0,51.58,770.6,151.2,4.51,38.9,21.705,8.9,24.6,16.75,24.6,26.16046635669938,771.45,123.6,27.71,63.61
activate_star,48204,751,849,80054396,-,0,1742,235431,im,1,06KK,im_log_game_1,5,blast,13,0.0,23.88,729.2,841.65,9.93,7.76,8.844999999999999,12.2,13.4,12.8,13.4,18.121810064118872,728.65,827.6,14.98,35.23
activate_star,63845,1157,689,80070034,-,0,1857,251072,im,1,06KK,im_log_game_1,14,blast,14,0.0,36.37,1133.5,660.85,14.44,25.3,19.87,13.2,17.7,15.45,17.7,22.080081521588635,1145.9,670.75,15.36,43.7
activate_star,80443,588,250,80086634,-,0,1934,267670,im,1,06KK,im_log_game_1,0,blast,15,0.0,18.87,592.75,231.6,5.38,9.63,7.505000000000001,10.3,12.1,11.2,12.1,15.890248582070704,565.35,227.45,28.14,18.94
activate_star,96720,727,426,80102914,-,0,2223,283947,im,1,06KK,im_log_game_1,4,blast,16,0.0,21.58,709.6,412.05,3.51,17.54,10.524999999999999,6.6,14.1,10.35,14.1,15.568236894394946,713.2,410.0,5.38,31.89
activate_star,111562,1102,219,80117755,-,0,2332,298789,im,1,06KK,im_log_game_1,13,blast,17,0.0,41.49,1095.4,178.6,32.63,111.14,71.885,27.7,54.6,41.15,54.6,61.22458656454938,1116.8,204.2,35.23,44.0
activate_star,127283,1225,450,80133474,-,0,2504,314510,im,1,06KK,im_log_game_1,15,blast,18,0.0,50.88,1177.55,468.9,16.11,5.57,10.84,15.2,9.1,12.149999999999999,15.2,17.715812146215594,1136.8,473.05,41.06,63.09
activate_star,140959,1340,232,80147154,-,0,2735,328186,im,1,06KK,im_log_game_1,19,blast,19,0.0,5.93,1337.25,230.95,16.41,10.32,13.365,14.0,11.3,12.65,14.0,17.991386828146407,1339.3,223.75,9.17,15.33
activate_star,156203,1031,905,80162394,-,0,2873,343430,im,1,06KK,im_log_game_1,10,holiday_home,20,0.0,30.6,1000.6,904.5,4.75,5.37,5.0600000000000005,8.9,8.6,8.75,8.9,12.376186811776881,1013.15,907.1,13.1,42.99
activate_star,8330,704,615,80918405,-,0,1291,303118,im,2,06KK,im_log_game_3,1,holiday_home,1,,,,,,,,,,,,,,,,
activate_star,34495,752,816,80944565,-,0,1557,329283,im,2,06KK,im_log_game_3,2,blast,2,0.0,38.4,728.2,845.7,10.29,14.97,12.629999999999999,11.7,14.8,13.25,14.8,18.866107176627615,734.15,860.15,15.37,64.03
activate_star,47978,1229,902,80958045,-,0,1755,342766,im,2,06KK,im_log_game_3,8,blast,3,0.0,46.88,1254.0,941.5,5.78,4.05,4.915,9.9,7.4,8.65,9.9,12.360016181219182,1250.2,947.6,7.19,84.04
activate_star,62453,562,264,80972525,-,0,1912,357241,im,2,06KK,im_log_game_3,0,blast,4,0.0,36.83,563.2,300.65,5.62,12.82,9.22,10.2,14.4,12.3,14.4,17.64652940382329,563.1,297.55,4.61,73.17
activate_star,75792,808,344,80985845,-,0,2026,370580,im,2,06KK,im_log_game_3,3,blast,5,0.0,23.19,821.6,362.6,10.28,6.33,8.305,12.6,12.8,12.7,12.8,17.961069010501575,826.2,419.2,56.9,60.21
activate_star,88126,999,919,80998165,-,0,2213,382914,im,2,06KK,im_log_game_3,6,blast,6,0.0,53.98,1017.6,969.85,5.42,5.16,5.29,9.2,9.5,9.35,9.5,13.224598292575847,984.35,949.4,39.27,91.36
activate_star,102531,938,625,81012605,-,0,2449,397319,im,2,06KK,im_log_game_3,5,holiday_home,7,0.0,53.46,972.2,666.0,6.63,5.05,5.84,8.9,8.2,8.55,8.9,12.101652779682617,972.45,672.3,7.04,90.11
activate_star,126614,918,155,81036685,-,0,2573,421402,im,2,06KK,im_log_game_3,4,blast,8,0.0,17.39,934.1,151.1,9.91,27.51,18.71,13.7,20.2,16.95,20.2,24.407580789582564,931.6,164.35,14.3,43.21
activate_star,140249,1244,660,81050325,-,0,2589,435037,im,2,06KK,im_log_game_3,9,holiday_home,9,0.0,52.41,1287.15,688.15,6.85,10.95,8.899999999999999,9.1,12.9,11.0,12.9,15.78670326572334,1287.2,684.9,5.21,86.57
activate_star,164971,1101,283,81075045,-,0,2623,459759,im,2,06KK,im_log_game_3,7,holiday_home,10,0.0,10.15,1107.4,277.45,31.2,19.71,25.455,22.5,15.6,19.05,22.5,27.37900655611887,1115.25,283.5,10.65,38.61
activate_star,6682,800,857,81331432,-,0,0,4325,im,3,06KK,im_log_game_4,6,blast,1,,,,,,,,,,,,,,,,
activate_star,27123,1157,509,81351872,-,0,174,24766,im,3,06KK,im_log_game_4,14,blast,2,0.0,70.8,1184.6,445.5,7.85,23.59,15.719999999999999,10.8,16.5,13.65,16.5,19.720294115453754,1178.9,431.8,15.47,85.28
activate_star,41998,613,149,81366752,-,0,360,39641,im,3,06KK,im_log_game_4,2,blast,3,0.0,39.07,649.6,137.5,10.48,11.34,10.91,11.2,12.4,11.8,12.4,16.70927885936434,645.5,145.35,9.81,56.63
