event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,5381,725,195,18455832,-,0,0,3575,im,1,19VB,im_log_game_1,4,blast,1,,,,,,,,,,,,,,,,
activate_star,20222,701,796,18470672,-,0,206,18416,im,1,19VB,im_log_game_1,3,blast,2,,,,,,,,,,,,,,,,
activate_star,33560,625,381,18483992,-,0,434,31754,im,1,19VB,im_log_game_1,2,holiday_home,3,0.0,47.56,577.65,382.1,2.33,10.95,6.64,6.2,12.5,9.35,12.5,13.953135848260061,574.5,384.3,5.01,74.42
activate_star,57351,1360,930,18507792,-,0,556,55545,im,1,19VB,im_log_game_1,19,holiday_home,4,0.0,71.45,1289.05,922.25,22.28,2.51,12.395,16.7,6.3,11.5,16.7,17.848809484108457,1292.8,911.2,12.0,97.56
activate_star,71707,922,858,18522151,-,0,556,69901,im,1,19VB,im_log_game_1,9,blast,5,0.0,47.0,875.4,862.35,3.32,14.31,8.815,5.7,12.8,9.25,12.8,14.011780757633915,868.8,839.4,23.61,74.11
activate_star,85820,1325,276,18536271,-,0,700,84014,im,1,19VB,im_log_game_1,18,blast,6,0.0,34.38,1293.85,261.1,3.07,2.85,2.96,7.2,6.9,7.050000000000001,7.2,9.972462083156797,1299.0,262.9,5.77,58.38
activate_star,99147,1360,930,18549591,-,0,867,97341,im,1,19VB,im_log_game_1,19,holiday_home,7,0.0,56.27,1306.1,916.0,3.86,9.6,6.7299999999999995,7.2,10.5,8.85,10.5,12.731457104353767,1303.8,917.7,4.92,81.25
activate_star,152508,743,588,18602951,-,0,1099,150702,im,1,19VB,im_log_game_1,5,holiday_home,8,0.0,36.33,710.65,603.8,6.1,9.2,7.6499999999999995,9.4,12.1,10.75,12.1,15.322206107476822,717.15,592.0,14.01,63.57
activate_star,174843,1118,308,18625271,-,0,1289,173037,im,1,19VB,im_log_game_1,13,blast,9,0.0,31.69,1086.55,312.35,1.6,4.43,3.0149999999999997,4.9,8.0,6.45,8.0,9.381364506296512,1087.55,306.1,6.59,59.1
activate_star,187263,952,189,18637711,-,0,1382,185457,im,1,19VB,im_log_game_1,10,blast,10,0.0,16.71,938.2,197.65,3.72,1.91,2.815,6.5,6.0,6.25,6.5,8.845903006477066,944.0,196.55,6.09,43.62
