event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,4252,648,232,8574806,-,0,0,2403,im,1,21EC,im_log_game_1,1,holiday_home,1,,,,,,,,,,,,,,,,
activate_star,28891,1021,238,8599446,-,0,75,27042,im,1,21EC,im_log_game_1,11,holiday_home,2,0.0,42.65,1043.3,203.95,18.15,11.0,14.575,14.5,14.8,14.65,14.8,20.71931466048045,1041.35,198.5,6.71,110.36
activate_star,51577,1320,203,8622126,-,0,197,49728,im,1,21EC,im_log_game_1,18,holiday_home,3,0.0,38.08,1357.55,204.3,68.81,54.79,61.8,22.4,23.2,22.799999999999997,23.2,32.2490309931942,1348.5,176.8,28.56,94.36
activate_star,88013,1210,611,8658565,-,0,292,86164,im,1,21EC,im_log_game_1,14,blast,4,0.0,61.56,1236.5,555.25,11.58,5.6,8.59,13.1,9.8,11.45,13.1,16.36001222493431,1244.3,571.75,17.5,128.36
activate_star,102852,690,666,8673405,-,0,354,101003,im,1,21EC,im_log_game_1,2,blast,5,0.0,70.74,714.25,600.6,135.49,4.33,69.91000000000001,31.8,9.6,20.7,31.8,33.21746528559938,719.75,609.1,12.73,136.66
activate_star,119189,718,465,8689725,-,0,332,117340,im,1,21EC,im_log_game_1,5,blast,6,19.35483870967742,327.82,787.8,443.8,23235.76,216627.11,119931.435,519.8,1610.3,1065.05,1610.3,1692.116464667843,740.3,449.7,301.46,331.1
activate_star,136214,902,853,8706765,-,0,486,134365,im,1,21EC,im_log_game_1,8,blast,7,0.0,79.96,970.2,810.9,112.0,15.56,63.78,33.3,14.3,23.799999999999997,33.3,36.240584984241075,957.5,803.25,15.48,145.44
activate_star,149572,701,881,8720125,-,0,585,147723,im,1,21EC,im_log_game_1,3,blast,8,0.0,92.03,757.4,807.3,4.8,6.21,5.505,8.7,10.8,9.75,10.8,13.868309197591463,753.7,810.2,5.41,160.07
activate_star,165653,1032,454,8736205,-,0,830,163804,im,1,21EC,im_log_game_1,12,blast,9,0.0,61.28,1074.5,412.75,33.02,15.97,24.495,23.3,12.8,18.05,23.3,26.58439391823707,1065.8,399.95,14.76,129.13
activate_star,183653,1228,934,8754205,-,0,988,181804,im,1,21EC,im_log_game_1,15,blast,10,0.0,92.56,1294.8,869.35,4.83,7.98,6.405,9.4,11.2,10.3,11.2,14.621901381147392,1265.35,891.95,36.88,160.49
activate_star,7414,737,217,8774485,-,0,1023,198160,im,1,21EC,im_log_game_1,6,blast,11,0.0,87.69,797.35,155.4,40.51,359.11,199.81,21.3,47.2,34.25,47.2,51.783491577915065,791.1,164.05,16.01,155.69
activate_star,20748,567,368,8787765,-,0,1303,211494,im,1,21EC,im_log_game_1,0,holiday_home,12,0.0,60.01,593.9,314.5,3.32,6.72,5.02,9.0,11.3,10.15,11.3,14.446106741956465,607.0,301.65,18.55,127.24
activate_star,44847,955,310,8811925,-,0,1479,235593,im,1,21EC,im_log_game_1,10,blast,13,0.0,25.82,973.9,293.6,5.15,9.05,7.1000000000000005,8.7,10.9,9.8,10.9,13.946325680981353,966.35,284.4,11.64,93.69
activate_star,59372,1279,306,8826444,-,0,1748,250118,im,1,21EC,im_log_game_1,17,blast,14,0.0,96.37,1263.3,210.9,1.39,5.51,3.4499999999999997,5.5,9.4,7.45,9.4,10.890821823902915,1346.9,262.0,97.75,149.88
activate_star,73646,765,507,8840724,-,0,1961,264392,im,1,21EC,im_log_game_1,7,blast,15,0.0,87.06,837.1,454.6,20.68,7.43,14.055,15.8,9.8,12.8,15.8,18.592471594707362,816.6,452.1,21.31,153.78
activate_star,88966,946,805,8856044,-,0,2191,279712,im,1,21EC,im_log_game_1,9,holiday_home,16,0.0,92.83,1008.1,737.2,5.1,7.89,6.494999999999999,8.6,10.9,9.75,10.9,13.884163640637487,1002.2,752.65,17.43,160.95
activate_star,115768,1253,854,8882844,-,0,2184,306514,im,1,21EC,im_log_game_1,16,blast,17,0.0,58.77,1305.45,828.6,8.98,149.34,79.16,10.8,59.5,35.15,59.5,60.47222502934715,1305.7,836.4,8.9,124.17
activate_star,130450,1321,593,8897524,-,0,2115,321196,im,1,21EC,im_log_game_1,19,blast,18,0.0,75.12,1384.55,553.85,170.58,27.83,99.20500000000001,35.9,19.3,27.6,35.9,40.75904807524336,1357.85,578.05,36.59,141.53
activate_star,144888,1116,576,8911964,-,0,1899,335634,im,1,21EC,im_log_game_1,13,blast,19,0.0,36.44,1148.0,558.0,4.06,15.72,9.89,7.8,19.8,13.8,19.8,21.28097742116184,1144.6,546.25,12.81,102.88
activate_star,159166,716,868,8926244,-,0,1791,349912,im,1,21EC,im_log_game_1,4,blast,20,0.0,83.53,754.75,794.15,6.17,6.42,6.295,8.5,10.0,9.25,10.0,13.124404748406688,764.1,788.5,10.92,150.78
activate_star,4558,660,148,9603391,-,0,1508,351366,im,2,21EC,im_log_game_3,2,blast,1,,,,,,,,,,,,,,,,
activate_star,20199,766,404,9619071,-,0,1655,367007,im,2,21EC,im_log_game_3,3,holiday_home,2,,,,,,,,,,,,,,,,
activate_star,59554,799,817,9658431,-,0,1982,406362,im,2,21EC,im_log_game_3,4,holiday_home,3,0.0,99.12,820.3,720.5,3.2,4.3,3.75,8.6,8.7,8.649999999999999,8.7,12.233151678941939,807.0,729.8,17.04,164.11
