event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,5381,725,195,18455832,-,0,0,3575,im,1,19VB,im_log_game_1,4,blast,1,,,,,,,,,,,,,,,,
activate_star,20222,701,796,18470672,-,0,206,18416,im,1,19VB,im_log_game_1,3,blast,2,,,,,,,,,,,,,,,,
activate_star,33560,625,381,18483992,-,0,434,31754,im,1,19VB,im_log_game_1,2,holiday_home,3,0.0,44.8,580.5,378.1,2.19,6.9,4.545,5.9,9.2,7.55,9.2,10.929318368498558,574.5,384.3,9.47,71.13
activate_star,57351,1360,930,18507792,-,0,556,55545,im,1,19VB,im_log_game_1,19,holiday_home,4,0.0,81.52,1279.1,920.4,1.59,9.09,5.34,4.7,10.6,7.65,10.6,11.595257651298654,1292.8,911.2,16.46,107.57
activate_star,71707,922,858,18522151,-,0,556,69901,im,1,19VB,im_log_game_1,9,blast,5,0.0,46.52,876.9,869.7,4.69,1.54,3.115,8.8,4.4,6.6000000000000005,8.8,9.838699100999076,868.8,839.4,31.49,74.13
activate_star,85820,1325,276,18536271,-,0,700,84014,im,1,19VB,im_log_game_1,18,blast,6,0.0,32.97,1294.5,263.8,16.13,3.61,9.87,11.8,8.2,10.0,11.8,14.369411957348847,1299.0,262.9,5.22,57.46
activate_star,99147,1360,930,18549591,-,0,867,97341,im,1,19VB,im_log_game_1,19,holiday_home,7,0.0,53.86,1308.55,911.85,8.75,4.45,6.6,8.8,9.4,9.100000000000001,9.4,12.876334882255899,1303.8,917.7,9.45,78.36
activate_star,152508,743,588,18602951,-,0,1099,150702,im,1,19VB,im_log_game_1,5,holiday_home,8,0.0,40.04,707.85,606.55,6.85,2.73,4.79,10.5,6.8,8.65,10.5,12.509596316428441,717.15,592.0,17.37,67.22
activate_star,174843,1118,308,18625271,-,0,1289,173037,im,1,19VB,im_log_game_1,13,blast,9,0.0,28.17,1090.0,306.1,2.08,4.65,3.365,6.5,9.1,7.8,9.1,11.183022847155414,1087.55,306.1,3.59,54.95
activate_star,187263,952,189,18637711,-,0,1382,185457,im,1,19VB,im_log_game_1,10,blast,10,0.0,14.55,938.5,193.8,5.04,3.46,4.25,8.2,8.3,8.25,8.3,11.667476162392619,944.0,196.55,6.69,42.1
