event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,4796,698,253,7090758,-,0,0,2558,im,1,25PP,im_log_game_1,5,blast,1,,,,,,,,,,,,,,,,
activate_star,19800,1306,766,7105758,-,0,-18,17562,im,1,25PP,im_log_game_1,18,blast,2,,,,,,,,,,,,,,,,
activate_star,34154,586,854,7120118,-,0,102,31916,im,1,25PP,im_log_game_1,2,blast,3,0.0,45.81,606.6,813.0,5.47,1.13,3.3,21.8,4.7,13.25,21.8,22.300896842952305,607.3,797.4,15.65,65.88
activate_star,46480,1102,854,7132437,-,0,157,44242,im,1,25PP,im_log_game_1,13,blast,4,0.0,27.09,1107.1,827.3,0.3,2.04,1.17,2.2,5.7,3.95,5.7,6.109828148156051,1113.4,804.3,23.96,46.34
activate_star,58809,880,167,7144757,-,0,118,56571,im,1,25PP,im_log_game_1,7,blast,5,0.0,12.14,870.6,173.95,10.35,8.2,9.274999999999999,19.0,10.3,14.65,19.0,21.612265036316764,879.4,177.3,9.62,10.08
activate_star,73141,1204,550,7159077,-,0,192,70903,im,1,25PP,im_log_game_1,16,blast,6,0.0,27.12,1192.6,525.65,50.16,6.83,28.494999999999997,35.8,11.1,23.45,35.8,37.48132868509333,1215.1,538.4,26.36,41.68
activate_star,87959,898,503,7173917,-,0,303,85721,im,1,25PP,im_log_game_1,8,blast,7,0.0,11.32,908.15,498.3,3.09,0.67,1.88,6.1,3.4,4.75,6.1,6.983552104767315,905.2,494.6,5.27,30.35
activate_star,103289,573,494,7189237,-,0,364,101051,im,1,25PP,im_log_game_1,1,blast,8,0.0,18.81,585.1,479.75,0.78,1.06,0.92,3.7,4.4,4.050000000000001,4.4,5.748912940721924,574.1,474.3,12.22,38.83
activate_star,117318,1151,302,7203277,-,0,564,115080,im,1,25PP,im_log_game_1,15,holiday_home,9,0.0,13.76,1152.9,288.5,1.14,0.88,1.01,4.8,3.9,4.35,4.8,6.18465843842649,1180.8,282.4,28.53,33.04
activate_star,143477,859,797,7229437,-,0,683,141239,im,1,25PP,im_log_game_1,6,blast,10,0.0,57.74,872.4,740.9,1.8,22.39,12.095,5.3,14.8,10.05,14.8,15.720368952413299,879.1,735.5,10.25,76.79
