index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,gaze_path
36867,activate_star,124749,884,897,280802764,-,0,657,122688,im,3,24EK,im_log_game_4,8,holiday_home,7,0.0,57.0,827.1,901.5,256.18,44.53,150.35500000000002,60.1,26.4,43.25,60.1,65.64274521986417,859.0,910.2,34.36,1652.49
36884,activate_star,147499,606,901,280825524,-,0,664,145438,im,3,24EK,im_log_game_4,1,blast,8,0.0,60.74,553.8,921.0,138.75,374.46,256.605,46.0,104.9,75.45,104.9,114.542612158096,564.8,930.9,17.74,2269.72
36900,activate_star,164385,627,426,280842404,-,0,382,162324,im,3,24EK,im_log_game_4,2,blast,9,0.0,49.69,585.3,415.8,272.04,239.75,255.895,79.7,69.4,74.55000000000001,79.7,105.68088758143547,584.8,421.6,13.73,1709.26
36913,activate_star,177377,739,236,280855404,-,0,333,175316,im,3,24EK,im_log_game_4,7,blast,10,0.0,45.84,695.4,235.9,143.24,170.08,156.66000000000003,56.7,77.0,66.85,77.0,95.62368953350419,721.6,254.4,33.26,1560.05
36929,activate_star,6295,715,467,280874565,-,0,224,190800,im,3,24EK,im_log_game_4,5,blast,11,0.0,76.87,646.55,429.4,202.02,44.16,123.09,50.6,30.1,40.35,50.6,58.87588640521687,664.5,434.4,22.83,2151.15
36943,activate_star,20624,1192,437,280888885,-,0,61,205129,im,3,24EK,im_log_game_4,14,blast,12,0.0,66.05,1154.4,381.45,159.59,48.39,103.99000000000001,38.3,28.8,33.55,38.3,47.92003756258962,1172.0,397.0,24.4,1504.25
36959,activate_star,37782,1138,175,280906043,-,0,-108,222287,im,3,24EK,im_log_game_4,13,blast,13,0.0,50.87,1090.5,155.7,89.89,72.42,81.155,38.6,36.6,37.6,38.6,53.19323265228388,1079.9,150.2,15.75,1391.97
36972,activate_star,52181,993,641,280920445,-,0,-201,236686,im,3,24EK,im_log_game_4,11,blast,14,0.0,45.7,961.8,608.5,461.84,61.78,261.81,101.4,39.3,70.35,101.4,108.74948275739062,963.2,642.6,38.36,1910.31
36988,activate_star,67942,1258,640,280936203,-,0,-392,252447,im,3,24EK,im_log_game_4,15,blast,15,0.0,35.27,1234.7,665.6,35.8,198.13,116.965,26.1,56.2,41.150000000000006,56.2,61.964909424609026,1225.9,691.6,28.4,2064.6
37002,activate_star,82734,1357,291,280951003,-,0,-380,267239,im,3,24EK,im_log_game_4,19,holiday_home,16,0.0,61.82,1302.5,267.4,209.7,223.61,216.655,57.5,72.9,65.2,72.9,92.84750939039776,1333.8,254.7,36.35,1725.11
37022,activate_star,111778,728,691,280980043,-,0,-382,296283,im,3,24EK,im_log_game_4,6,blast,17,0.0,57.73,672.8,693.2,130.7,158.56,144.63,42.7,61.8,52.25,61.8,75.11677575615184,667.8,690.5,15.78,2065.35
37036,activate_star,126857,1269,856,280995123,-,0,-480,311362,im,3,24EK,im_log_game_4,16,blast,18,0.0,40.82,1242.9,882.5,408.59,56.61,232.6,72.8,35.2,54.0,72.8,80.8633415089928,1257.3,899.9,25.46,2057.61
37050,activate_star,140193,571,202,281008443,-,0,-614,324698,im,3,24EK,im_log_game_4,0,blast,19,0.0,27.65,547.5,190.3,28.32,165.9,97.11,22.5,40.7,31.6,40.7,46.50526851873882,562.8,197.7,20.45,1915.51
37063,activate_star,154097,639,882,281022363,-,0,-686,338602,im,3,24EK,im_log_game_4,3,blast,20,0.0,45.38,595.8,885.5,214.24,244.81,229.525,46.6,55.9,51.25,55.9,72.7761636801501,599.9,918.0,33.22,1653.67
37082,activate_star,7580,1213,161,273141882,-,0,0,4985,qm,1,24EK,qm_log_game_1,15,blast,1,0.0,23.98,1211.9,143.6,391.75,461.7,426.725,84.8,91.6,88.19999999999999,91.6,124.82627928445196,1207.1,149.9,19.65,1281.17
37097,activate_star,24820,1137,896,273159122,-,0,259,22225,qm,1,24EK,qm_log_game_1,13,holiday_home,2,0.0,35.42,1109.6,872.3,70.86,37.95,54.405,37.6,24.5,31.05,37.6,44.87772275862491,1130.45,870.65,22.71,1310.48
37101,activate_star,34824,1076,435,273169122,-,0,259,32229,qm,1,24EK,qm_log_game_1,12,holiday_home,3,0.0,31.12,1052.6,416.1,71.46,125.58,98.52,33.4,42.6,38.0,42.6,54.13243020593109,1053.2,416.7,13.51,966.76
37107,activate_star,45939,875,424,273180244,-,0,259,43344,qm,1,24EK,qm_log_game_1,6,blast,4,0.0,42.94,840.1,397.2,66.14,97.86,82.0,41.9,34.0,37.95,41.9,53.95933654151059,853.7,392.5,17.68,1264.78
37122,activate_star,63657,1076,435,273197962,-,0,177,61062,qm,1,24EK,qm_log_game_1,12,holiday_home,5,0.0,27.03,1063.8,411.2,98.04,118.18,108.11000000000001,40.3,51.2,45.75,51.2,65.15773169778089,1061.4,408.7,11.53,1210.68
37153,activate_star,104382,1345,375,273238681,-,0,522,101787,qm,1,24EK,qm_log_game_1,18,blast,6,0.0,24.38,1336.5,394.0,58.64,157.67,108.155,38.4,60.2,49.3,60.2,71.40448165206439,1334.0,383.9,13.32,1311.62
37168,activate_star,120219,977,225,273254521,-,0,779,117624,qm,1,24EK,qm_log_game_1,9,holiday_home,7,0.0,38.2,967.3,189.8,53.01,189.43,121.22,26.1,46.8,36.45,46.8,53.585912327775105,738.2,160.7,230.75,1198.77
