time_start,time_end,x_average,y_average,event,x_start,y_start,x_stop,y_stop,res_start,res_end,interaction_type,res_timestamp,condition,n_game,subject,filename,n_star,n
4794184.0,4794364.0,649.5,289.1,fixation,,,,,8572833.0,8573013.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4794388.0,4794456.0,646.5,282.5,fixation,,,,,8573037.0,8573105.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4794482.0,4796722.0,675.8,217.8,fixation,,,,,8573131.0,8575371.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4794106.0,4794182.0,,,saccade,945.2,521.6,660.4,279.0,8572755.0,8572831.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4794366.0,4794386.0,,,saccade,646.8,295.4,645.0,287.9,8573015.0,8573035.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4794458.0,4794480.0,,,saccade,642.8,286.1,662.2,228.7,8573107.0,8573129.0,holiday_home,8574806,im,1,21EC,im_log_game_1,1,1
4818798.0,4818958.0,1041.2,202.5,fixation,,,,,8597447.0,8597607.0,holiday_home,8599446,im,1,21EC,im_log_game_1,11,2
4818978.0,4819864.0,1042.9,201.3,fixation,,,,,8597627.0,8598513.0,holiday_home,8599446,im,1,21EC,im_log_game_1,11,2
4819892.0,4821164.0,1040.6,185.4,fixation,,,,,8598541.0,8599813.0,holiday_home,8599446,im,1,21EC,im_log_game_1,11,2
4818960.0,4818976.0,,,saccade,1040.4,202.1,1053.6,208.3,8597609.0,8597625.0,holiday_home,8599446,im,1,21EC,im_log_game_1,11,2
4819866.0,4819890.0,,,saccade,1039.1,192.8,1040.0,197.9,8598515.0,8598539.0,holiday_home,8599446,im,1,21EC,im_log_game_1,11,2
4841498.0,4841630.0,1349.6,209.2,fixation,,,,,8620147.0,8620279.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4841650.0,4841908.0,1371.7,195.1,fixation,,,,,8620299.0,8620557.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4841932.0,4842346.0,1349.5,183.4,fixation,,,,,8620581.0,8620995.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4842370.0,4842754.0,1372.7,179.3,fixation,,,,,8621019.0,8621403.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4842784.0,4843278.0,1391.4,180.2,fixation,,,,,8621433.0,8621927.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4843298.0,4843860.0,1367.9,181.6,fixation,,,,,8621947.0,8622509.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4841196.0,4841496.0,,,saccade,1356.4,193.0,1344.8,215.2,8619845.0,8620145.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4841632.0,4841648.0,,,saccade,1353.4,210.9,1364.8,189.7,8620281.0,8620297.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4841910.0,4841930.0,,,saccade,1379.6,196.5,1352.0,190.8,8620559.0,8620579.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4842348.0,4842368.0,,,saccade,1344.0,173.4,1379.8,171.3,8620997.0,8621017.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4842756.0,4842782.0,,,saccade,1376.1,182.6,1387.2,178.3,8621405.0,8621431.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4843280.0,4843296.0,,,saccade,1393.2,175.5,1362.2,186.0,8621929.0,8621945.0,holiday_home,8622126,im,1,21EC,im_log_game_1,18,3
4877920.0,4881250.0,1240.9,568.7,fixation,,,,,8656569.0,8659899.0,blast,8658565,im,1,21EC,im_log_game_1,14,4
4877594.0,4877918.0,,,saccade,1238.3,548.9,1236.7,548.1,8656243.0,8656567.0,blast,8658565,im,1,21EC,im_log_game_1,14,4
4892772.0,4892868.0,738.5,600.7,fixation,,,,,8671421.0,8671517.0,blast,8673405,im,1,21EC,im_log_game_1,2,5
4892898.0,4895222.0,726.0,599.2,fixation,,,,,8671547.0,8673871.0,blast,8673405,im,1,21EC,im_log_game_1,2,5
4892410.0,4892770.0,,,saccade,737.7,586.2,739.6,595.8,8671059.0,8671419.0,blast,8673405,im,1,21EC,im_log_game_1,2,5
4892870.0,4892896.0,,,saccade,736.7,597.7,719.7,608.4,8671519.0,8671545.0,blast,8673405,im,1,21EC,im_log_game_1,2,5
