event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,norm_dev_2
activate_star,7779,621,650,685991224,-,0,0,3543,im,1,03AC,im_log_game_1,0,blast,1,,,,,,,,,,,,,,,,
activate_star,25698,624,905,686009144,-,0,205,21462,im,1,03AC,im_log_game_1,1,blast,2,0.0,84.65,708.4,910.8,0.6,7.89,4.245,2.9,7.9,5.4,7.9,8.415461959987699,,,,128.88
activate_star,43099,931,365,686026544,-,0,450,38863,im,1,03AC,im_log_game_1,9,blast,3,0.0,55.99,974.0,401.1,1.68,5.02,3.3499999999999996,6.0,8.7,7.35,8.7,10.568348972285122,969.15,396.7,6.74,105.77
activate_star,55441,1335,228,686038864,-,0,655,51205,im,1,03AC,im_log_game_1,18,blast,4,0.0,36.32,1356.6,256.95,12.64,45.93,29.285,13.0,22.6,17.8,22.6,26.07220742476555,1363.9,259.2,9.14,85.39
activate_star,68770,1089,184,686052184,-,0,958,64534,im,1,03AC,im_log_game_1,11,blast,5,0.0,44.6,1112.35,222.75,14.2,10.88,12.54,12.2,11.8,12.0,12.2,16.972919607421698,1105.1,220.75,8.13,91.92
activate_star,83542,1316,591,686066984,-,0,1299,79306,im,1,03AC,im_log_game_1,17,blast,6,0.0,43.71,1343.0,625.65,7.17,24.68,15.925,12.7,16.5,14.6,16.5,20.821623375712086,1347.2,638.0,13.37,92.94
activate_star,96864,1100,711,686080304,-,0,1449,92628,im,1,03AC,im_log_game_1,12,blast,7,0.0,41.43,1132.8,737.75,2.65,76.18,39.415000000000006,5.8,28.7,17.25,28.7,29.28019808676164,1135.9,747.8,10.78,91.22
activate_star,111207,844,822,686094624,-,0,1680,106971,im,1,03AC,im_log_game_1,6,blast,8,0.0,61.08,905.0,831.1,6.45,21.32,13.885,9.9,15.5,12.7,15.5,18.391846019364124,907.3,836.95,9.03,105.48
activate_star,126062,749,160,686109504,-,0,1861,121826,im,1,03AC,im_log_game_1,5,blast,9,0.0,63.66,772.9,219.3,4.09,15.06,9.575,9.0,12.6,10.8,12.6,15.484185480676729,774.6,225.6,6.82,110.19
activate_star,139392,739,424,686122824,-,0,2074,135156,im,1,03AC,im_log_game_1,4,blast,10,0.0,61.53,778.3,472.9,12.15,26.63,19.39,11.0,16.3,13.65,16.3,19.66443490161871,784.4,478.6,9.99,110.53
activate_star,9036,1116,906,686146743,-,0,2185,154412,im,1,03AC,im_log_game_1,13,blast,11,0.0,47.67,1163.4,911.7,8.19,5.17,6.68,12.8,7.9,10.350000000000001,12.8,15.041608956491324,1151.9,914.25,12.85,93.45
activate_star,23372,671,377,686161063,-,0,2525,168748,im,1,03AC,im_log_game_1,3,blast,12,0.0,26.68,695.4,387.0,139.57,227.9,183.735,41.6,50.6,46.1,50.6,65.50511430415186,731.7,423.6,51.35,75.9
activate_star,36634,867,441,686174343,-,0,2706,182010,im,1,03AC,im_log_game_1,8,blast,13,0.0,66.74,914.35,488.5,23.53,9.47,16.5,18.1,13.4,15.75,18.1,22.520435164534454,921.9,495.25,10.81,116.5
activate_star,51715,1295,273,686189423,-,0,2959,197091,im,1,03AC,im_log_game_1,16,blast,14,0.0,31.73,1311.7,300.5,12.42,11.03,11.725,12.1,14.3,13.2,14.3,18.73232500251904,1307.3,306.65,8.1,80.1
activate_star,71554,862,768,686209263,-,0,2866,216930,im,1,03AC,im_log_game_1,7,holiday_home,15,0.0,46.35,901.4,793.4,5.03,32.73,18.88,8.6,20.9,14.75,20.9,22.60022123785517,903.55,776.0,17.63,96.09
activate_star,96672,670,683,686234383,-,0,3053,242048,im,1,03AC,im_log_game_1,2,blast,16,0.0,12.13,681.25,683.2,8.28,19.03,13.655000000000001,8.2,15.0,11.6,15.0,17.09502851708648,676.65,688.4,7.8,58.55
activate_star,109994,1194,697,686247703,-,0,3219,255370,im,1,03AC,im_log_game_1,15,blast,17,0.0,62.52,1245.0,733.35,7.88,18.18,13.03,10.4,14.9,12.65,14.9,18.170580618131055,1247.2,737.4,5.79,112.3
activate_star,123329,933,217,686261023,-,0,3439,268705,im,1,03AC,im_log_game_1,10,blast,18,0.0,62.82,970.8,268.1,33.95,35.25,34.6,16.9,17.2,17.049999999999997,17.2,24.113274352522097,981.25,272.0,11.96,111.7
activate_star,135660,1167,427,686273342,-,0,3576,281036,im,1,03AC,im_log_game_1,14,blast,19,0.0,57.76,1211.2,463.5,5.01,7.21,6.109999999999999,9.4,10.3,9.850000000000001,10.3,13.944532978913278,1208.9,464.1,4.25,107.58
activate_star,149074,1359,839,686286782,-,0,3632,294450,im,1,03AC,im_log_game_1,19,blast,20,0.0,47.21,1401.2,859.75,12.95,30.18,21.564999999999998,13.1,18.3,15.7,18.3,22.5055548698538,1403.5,868.45,9.3,96.49
activate_star,5924,892,487,686589407,-,0,0,2480,im,2,03AC,im_log_game_2,8,blast,1,,,,,,,,,,,,,,,,
activate_star,24329,1343,747,686607806,-,0,335,20885,im,2,03AC,im_log_game_2,18,blast,2,,,,,,,,,,,,,,,,
activate_star,36650,1204,168,686620126,-,0,602,33206,im,2,03AC,im_log_game_2,15,blast,3,0.0,55.51,1237.4,214.75,5.81,38.84,22.325000000000003,9.5,18.3,13.9,18.3,20.61892334725555,1241.0,221.65,9.88,109.54
activate_star,50989,646,571,686634446,-,0,521,47545,im,2,03AC,im_log_game_2,2,blast,4,0.0,83.17,729.1,576.4,3.47,18.57,11.02,7.5,15.4,11.45,15.4,17.12921480979207,733.3,581.35,7.47,139.9
activate_star,66323,886,843,686649806,-,0,710,62879,im,2,03AC,im_log_game_2,7,blast,5,0.0,91.11,965.55,887.3,9.39,8.37,8.879999999999999,11.7,12.5,12.1,12.5,17.121331723905122,967.45,882.7,5.78,149.33
activate_star,81647,1190,934,686665126,-,0,907,78203,im,2,03AC,im_log_game_2,13,blast,6,0.0,52.51,1242.45,937.5,37.62,15.16,26.39,22.6,17.7,20.15,22.6,28.706271091871198,1231.8,933.5,12.11,110.07
activate_star,100325,615,874,686683806,-,0,1060,96881,im,2,03AC,im_log_game_2,1,blast,7,0.0,58.82,673.8,874.1,4.12,6.13,5.125,8.9,9.4,9.15,9.4,12.94488315899375,670.1,872.6,4.56,115.08
activate_star,115657,1016,650,686699126,-,0,1133,112213,im,2,03AC,im_log_game_2,10,blast,8,0.0,60.98,1057.75,691.2,6.02,50.56,28.29,11.7,20.8,16.25,20.8,23.864827675891565,1056.45,698.55,7.67,116.5
activate_star,127990,986,253,686711446,-,0,1228,124546,im,2,03AC,im_log_game_2,9,blast,9,0.0,60.26,1033.3,292.05,5.82,17.84,11.83,9.7,15.8,12.75,15.8,18.539956850003723,1032.1,297.3,6.3,117.85
activate_star,144849,683,296,686728326,-,0,1137,141405,im,2,03AC,im_log_game_2,4,blast,10,0.0,38.25,714.2,317.1,8.11,16.45,12.28,10.3,15.7,13.0,15.7,18.777113729218343,709.85,323.1,8.0,96.55
activate_star,8735,1017,756,686751925,-,0,1163,161508,im,2,03AC,im_log_game_2,11,blast,11,0.0,70.01,1084.2,774.4,5.32,24.53,14.925,9.2,15.5,12.35,15.5,18.024705268048073,1080.75,775.95,6.11,128.27
activate_star,22130,1210,659,686765325,-,0,1356,174903,im,2,03AC,im_log_game_2,16,blast,12,0.0,68.33,1276.5,676.35,3.87,6.54,5.205,6.8,11.8,9.3,11.8,13.619104228986576,1272.5,677.65,4.39,126.67
activate_star,35464,567,818,686778645,-,0,1663,188237,im,2,03AC,im_log_game_2,0,blast,13,0.0,68.14,634.5,835.5,33.79,47.37,40.58,16.9,26.3,21.6,26.3,31.261797773000836,648.5,844.45,18.84,126.29
activate_star,48801,727,641,686791965,-,0,1920,201574,im,2,03AC,im_log_game_2,6,blast,14,0.0,71.77,788.6,677.0,4.95,16.18,10.565,9.3,13.2,11.25,13.2,16.147135968957468,790.5,672.9,5.1,129.96
activate_star,61611,1193,889,686804805,-,0,2022,214384,im,2,03AC,im_log_game_2,14,blast,15,0.0,38.63,1225.5,910.75,2.83,6.05,4.4399999999999995,8.0,8.4,8.2,8.4,11.6,1225.3,911.3,2.75,96.83
activate_star,78329,1352,157,686821525,-,0,2229,231102,im,2,03AC,im_log_game_2,19,blast,16,0.0,56.69,1380.6,205.25,3.24,10.42,6.83,6.9,12.0,9.45,12.0,13.842326394071193,1380.6,210.5,5.42,109.33
activate_star,91672,1339,424,686834845,-,0,2566,244445,im,2,03AC,im_log_game_2,17,blast,17,0.0,53.95,1383.4,449.1,7.43,42.0,24.715,9.6,21.5,15.55,21.5,23.54591259645716,1380.65,456.5,10.23,111.79
activate_star,104998,680,418,686848165,-,0,2689,257771,im,2,03AC,im_log_game_2,3,blast,18,0.0,56.16,731.7,440.3,11.04,8.18,9.61,11.6,11.7,11.649999999999999,11.7,16.47573974060042,728.85,443.3,6.36,114.73
activate_star,118323,706,206,686861485,-,0,2800,271096,im,2,03AC,im_log_game_2,5,blast,19,0.0,35.5,740.15,206.75,25.95,326.62,176.285,16.8,43.6,30.200000000000003,43.6,46.72472578838746,748.7,233.15,31.03,90.04
activate_star,131168,1062,196,686874365,-,0,2929,283941,im,2,03AC,im_log_game_2,12,blast,20,0.0,54.03,1104.2,229.3,4.35,7.1,5.725,8.0,13.3,10.65,13.3,15.520631430454111,1102.1,230.95,3.02,111.46
activate_star,5284,1065,497,687118861,-,0,0,2015,im,3,03AC,im_log_game_3,12,holiday_home,1,,,,,,,,,,,,,,,,
activate_star,33271,1359,933,687146861,-,0,218,30002,im,3,03AC,im_log_game_3,19,blast,2,0.0,48.1,1406.8,933.1,7.67,20.41,14.04,12.1,15.9,14.0,15.9,19.980490484470096,1407.1,943.75,10.72,95.22
activate_star,47349,1340,198,687160941,-,0,455,44080,im,3,03AC,im_log_game_3,18,blast,3,0.0,73.74,1386.15,254.8,22.22,17.35,19.785,15.9,16.5,16.2,16.5,22.91418774471397,1376.2,257.7,10.74,124.39
activate_star,61674,705,534,687175261,-,0,593,58405,im,3,03AC,im_log_game_3,5,blast,4,0.0,50.76,731.95,577.1,2.36,6.53,4.445,6.0,9.5,7.75,9.5,11.236102527122116,734.2,574.8,4.1,100.78
activate_star,74006,1092,799,687187581,-,0,804,70737,im,3,03AC,im_log_game_3,13,blast,5,0.0,50.55,1140.8,791.75,10.5,117.93,64.215,13.2,34.9,24.049999999999997,34.9,37.31286641361127,1141.1,816.7,25.24,95.46
activate_star,90342,588,223,687203900,-,0,997,87073,im,3,03AC,im_log_game_3,1,blast,6,0.0,62.43,648.9,235.6,10.87,7.41,9.14,11.3,11.7,11.5,11.7,16.265915283192644,652.3,243.6,9.16,112.47
activate_star,106697,647,853,687220260,-,0,1104,103428,im,3,03AC,im_log_game_3,4,blast,7,0.0,67.93,714.8,854.0,14.4,30.16,22.28,13.8,19.1,16.450000000000003,19.1,23.56374333589636,722.0,864.55,13.17,115.27
activate_star,121036,762,332,687234620,-,0,1254,117767,im,3,03AC,im_log_game_3,7,blast,8,0.0,71.16,824.55,365.35,3.08,18.86,10.969999999999999,6.4,15.6,11.0,15.6,16.861791126686395,824.3,370.3,5.84,123.0
activate_star,134367,845,797,687247940,-,0,1470,131098,im,3,03AC,im_log_game_3,8,blast,9,0.0,45.82,890.7,796.15,13.42,30.52,21.97,12.6,18.4,15.5,18.4,22.300672635595543,895.5,811.9,16.59,92.88
activate_star,151107,1131,146,687264700,-,0,1635,147838,im,3,03AC,im_log_game_3,14,blast,10,0.0,57.19,1157.35,196.45,7.9,34.48,21.189999999999998,13.2,21.9,17.549999999999997,21.9,25.57049080483204,1157.3,202.9,7.81,105.91
activate_star,6036,1173,781,687285620,-,0,1800,165854,im,3,03AC,im_log_game_3,15,holiday_home,11,0.0,43.17,1208.1,806.4,3.52,24.39,13.955,6.9,19.3,13.100000000000001,19.3,20.49634113689563,1216.1,815.75,12.49,95.16
activate_star,33734,1314,637,687313300,-,0,1945,193552,im,3,03AC,im_log_game_3,17,holiday_home,12,0.0,62.31,1362.3,676.8,1.98,69.52,35.75,6.3,24.5,15.4,24.5,25.297035399429713,1362.6,677.45,4.05,114.26
activate_star,61571,959,891,687341139,-,0,2169,221389,im,3,03AC,im_log_game_3,10,blast,13,0.0,57.78,1010.9,915.95,10.28,7.37,8.825,12.4,11.1,11.75,12.4,16.64241569003731,1006.9,915.3,5.43,109.48
activate_star,73887,603,348,687353459,-,0,2440,233705,im,3,03AC,im_log_game_3,3,blast,14,0.0,63.89,649.0,391.5,13.78,10.73,12.254999999999999,12.9,16.4,14.649999999999999,16.4,20.865521800328885,649.75,391.5,5.3,115.47
activate_star,92760,1049,589,687372339,-,0,2633,252578,im,3,03AC,im_log_game_3,11,blast,15,0.0,58.23,1100.4,615.85,2.58,15.59,9.085,6.9,17.3,12.100000000000001,17.3,18.625251676151922,1096.8,619.1,6.34,110.11
activate_star,106556,1234,259,687386139,-,0,2713,266374,im,3,03AC,im_log_game_3,16,blast,16,0.0,41.03,1231.4,299.95,1.53,6.72,4.125,4.8,10.1,7.449999999999999,10.1,11.18257573191436,1233.4,301.1,3.29,80.96
activate_star,123833,595,907,687403419,-,0,2865,283651,im,3,03AC,im_log_game_3,2,blast,17,0.0,78.67,673.55,907.15,10.06,10.38,10.22,10.9,14.2,12.55,14.2,17.901117283566407,669.6,910.4,6.24,125.02
activate_star,141182,916,295,687420739,-,0,3096,301000,im,3,03AC,im_log_game_3,9,blast,18,0.0,54.2,953.7,334.5,3.61,23.19,13.4,8.9,17.5,13.2,17.5,19.633135256499408,952.5,334.5,4.45,105.59
